tsne0,tsne1,label
40.077152,-5.1870522,cerebral cortex - glial cells
44.95675,2.190171,cerebral cortex - glial cells
50.175205,-10.447169,cerebral cortex - glial cells
45.672127,2.2816231,cerebral cortex - glial cells
49.33113,-7.8664002,cerebral cortex - glial cells
41.44871,1.7878143,cerebral cortex - glial cells
44.090023,1.8918793,cerebral cortex - glial cells
38.363567,-4.8541646,cerebral cortex - glial cells
43.03152,-5.650897,cerebral cortex - glial cells
50.1661,-5.422149,cerebral cortex - glial cells
39.794758,1.077613,cerebral cortex - glial cells
38.387314,-1.385312,cerebral cortex - glial cells
46.177402,1.9740992,cerebral cortex - glial cells
49.525864,-7.9428935,cerebral cortex - glial cells
37.73313,-4.550253,cerebral cortex - glial cells
42.17837,1.8813307,cerebral cortex - glial cells
48.38969,-2.8479872,cerebral cortex - glial cells
40.112457,-4.921293,cerebral cortex - glial cells
51.987804,-10.244375,cerebral cortex - glial cells
47.50085,-0.38553667,cerebral cortex - glial cells
38.440563,-3.1456509,cerebral cortex - glial cells
44.390137,1.6542499,cerebral cortex - glial cells
48.314667,-2.9173017,cerebral cortex - glial cells
41.06708,-5.9931927,cerebral cortex - glial cells
38.3554,-0.3928372,cerebral cortex - glial cells
48.637802,-3.6565087,cerebral cortex - glial cells
51.852222,-11.200547,cerebral cortex - glial cells
52.052006,-10.52101,cerebral cortex - glial cells
37.800667,-4.6488733,cerebral cortex - glial cells
49.410873,-3.6629095,cerebral cortex - glial cells
49.17677,-7.342284,cerebral cortex - glial cells
50.138783,-8.613297,cerebral cortex - glial cells
38.701473,-5.314401,cerebral cortex - glial cells
37.817875,-4.4505444,cerebral cortex - glial cells
38.34167,-0.49125853,cerebral cortex - glial cells
50.287735,-4.7575607,cerebral cortex - glial cells
38.59256,-1.7208514,cerebral cortex - glial cells
38.321686,-0.36310738,cerebral cortex - glial cells
47.17458,0.6530678,cerebral cortex - glial cells
48.925602,-6.5823655,cerebral cortex - glial cells
47.135765,1.6949804,cerebral cortex - glial cells
49.146633,-7.4584565,cerebral cortex - glial cells
50.100174,-9.193242,cerebral cortex - glial cells
50.011726,-9.22008,cerebral cortex - glial cells
51.83034,-10.909121,cerebral cortex - glial cells
48.916294,-7.303726,cerebral cortex - glial cells
48.85561,-6.4872866,cerebral cortex - glial cells
45.742756,2.6437511,cerebral cortex - glial cells
38.47442,-1.7392561,cerebral cortex - glial cells
38.514904,-1.7302871,cerebral cortex - glial cells
44.278984,1.6142348,cerebral cortex - glial cells
44.30572,1.6646444,cerebral cortex - glial cells
39.162106,0.18225294,cerebral cortex - glial cells
38.647205,-0.9113627,cerebral cortex - glial cells
38.0031,-4.6378903,cerebral cortex - glial cells
41.14468,1.7559812,cerebral cortex - glial cells
40.230103,1.4290082,cerebral cortex - glial cells
48.87865,-6.9726152,cerebral cortex - glial cells
38.3698,-2.1272898,cerebral cortex - glial cells
39.841843,1.1693984,cerebral cortex - glial cells
41.5946,1.7929456,cerebral cortex - glial cells
44.304882,1.6264297,cerebral cortex - glial cells
49.8245,-9.431718,cerebral cortex - glial cells
49.918613,-5.406809,cerebral cortex - glial cells
49.183826,-7.3486094,cerebral cortex - glial cells
49.5354,-8.036374,cerebral cortex - glial cells
50.02798,-9.492312,cerebral cortex - glial cells
50.368324,-5.160604,cerebral cortex - glial cells
38.16239,-4.900917,cerebral cortex - glial cells
45.927696,2.4057093,cerebral cortex - glial cells
45.75715,2.5275922,cerebral cortex - glial cells
47.470417,-0.20763308,cerebral cortex - glial cells
43.631393,-3.9595988,cerebral cortex - glial cells
51.812878,-11.152169,cerebral cortex - glial cells
38.466267,-1.9355586,cerebral cortex - glial cells
50.24534,-4.646623,cerebral cortex - glial cells
49.037155,-3.820289,cerebral cortex - glial cells
38.37841,-1.5568727,cerebral cortex - glial cells
49.399124,-7.9465938,cerebral cortex - glial cells
50.176945,-10.563524,cerebral cortex - glial cells
44.35493,1.6255349,cerebral cortex - glial cells
37.86965,-2.3233175,cerebral cortex - glial cells
50.475723,-10.587705,cerebral cortex - glial cells
39.80316,1.0973834,cerebral cortex - glial cells
38.584908,-1.6652399,cerebral cortex - glial cells
41.907368,1.7955552,cerebral cortex - glial cells
49.369453,-3.8520446,cerebral cortex - glial cells
40.915646,1.7193676,cerebral cortex - glial cells
38.59164,-3.3409545,cerebral cortex - glial cells
38.397842,-0.5386465,cerebral cortex - glial cells
42.986824,-5.8606873,cerebral cortex - glial cells
48.85555,-6.996269,cerebral cortex - glial cells
39.957428,1.2173722,cerebral cortex - glial cells
50.473057,-8.757502,cerebral cortex - glial cells
48.841938,-7.1358166,cerebral cortex - glial cells
48.35912,-3.0391762,cerebral cortex - glial cells
46.444454,1.869104,cerebral cortex - glial cells
48.7861,-6.3355517,cerebral cortex - glial cells
44.909462,2.185295,cerebral cortex - glial cells
48.188698,-2.5206926,cerebral cortex - glial cells
42.82168,-5.8779645,cerebral cortex - glial cells
51.86745,-11.096083,cerebral cortex - glial cells
48.837017,-3.8590713,cerebral cortex - glial cells
48.11058,-2.1936853,cerebral cortex - glial cells
39.40305,0.4626749,cerebral cortex - glial cells
41.46922,1.8000245,cerebral cortex - glial cells
47.406017,1.6417011,cerebral cortex - glial cells
48.74098,-6.594148,cerebral cortex - glial cells
39.03269,-0.110149994,cerebral cortex - glial cells
48.59913,-3.2316012,cerebral cortex - glial cells
38.757164,-5.429993,cerebral cortex - glial cells
49.45857,-5.766114,cerebral cortex - glial cells
42.882423,-5.884339,cerebral cortex - glial cells
38.512333,-1.722236,cerebral cortex - glial cells
39.00807,-5.4942026,cerebral cortex - glial cells
38.590584,-3.3358226,cerebral cortex - glial cells
52.036896,-10.494728,cerebral cortex - glial cells
43.33146,2.0006638,cerebral cortex - glial cells
49.190453,-7.8160133,cerebral cortex - glial cells
45.140057,2.394375,cerebral cortex - glial cells
49.72124,-5.505134,cerebral cortex - glial cells
48.528347,-3.6209588,cerebral cortex - glial cells
47.022236,1.7890314,cerebral cortex - glial cells
47.042755,1.729993,cerebral cortex - glial cells
49.38359,-7.883499,cerebral cortex - glial cells
42.155605,1.8680532,cerebral cortex - glial cells
50.01095,-9.474609,cerebral cortex - glial cells
39.342342,0.26948804,cerebral cortex - glial cells
38.13921,-2.81989,cerebral cortex - glial cells
50.223988,-9.100112,cerebral cortex - glial cells
50.014595,-9.212359,cerebral cortex - glial cells
41.768055,1.7772794,cerebral cortex - glial cells
50.46619,-10.726558,cerebral cortex - glial cells
45.83759,2.4803228,cerebral cortex - glial cells
46.95978,1.7257764,cerebral cortex - glial cells
50.31373,-9.034455,cerebral cortex - glial cells
41.57548,1.8194021,cerebral cortex - glial cells
52.014492,-10.275496,cerebral cortex - glial cells
50.107296,-4.4270906,cerebral cortex - glial cells
40.00401,-4.881812,cerebral cortex - glial cells
46.338886,1.8823371,cerebral cortex - glial cells
41.084846,1.8325919,cerebral cortex - glial cells
39.588783,-5.871062,cerebral cortex - glial cells
40.62174,1.5708499,cerebral cortex - glial cells
41.62699,1.7661217,cerebral cortex - glial cells
46.90816,1.7626127,cerebral cortex - glial cells
43.6156,-4.0058227,cerebral cortex - glial cells
42.065426,1.8545179,cerebral cortex - glial cells
48.11423,-2.2089522,cerebral cortex - glial cells
47.240913,1.6905898,cerebral cortex - glial cells
40.86767,1.7042371,cerebral cortex - glial cells
38.271446,-5.068993,cerebral cortex - glial cells
40.11622,1.1407531,cerebral cortex - glial cells
47.191624,0.5118462,cerebral cortex - glial cells
43.77737,2.081096,cerebral cortex - glial cells
38.113556,-2.7758482,cerebral cortex - glial cells
38.427452,-0.7041281,cerebral cortex - glial cells
37.804974,-2.3629847,cerebral cortex - glial cells
47.17989,1.2331158,cerebral cortex - glial cells
47.351517,1.6973934,cerebral cortex - glial cells
37.831764,-4.6386867,cerebral cortex - glial cells
41.423878,-5.997658,cerebral cortex - glial cells
41.46206,-6.090586,cerebral cortex - glial cells
41.427074,-6.0240173,cerebral cortex - glial cells
49.845245,-4.414499,cerebral cortex - glial cells
47.61402,-0.6877494,cerebral cortex - glial cells
39.218433,0.18050559,cerebral cortex - glial cells
49.73569,-4.3819737,cerebral cortex - glial cells
51.845783,-10.958615,cerebral cortex - glial cells
39.098877,-5.535577,cerebral cortex - glial cells
45.140556,2.4557917,cerebral cortex - glial cells
40.002537,1.3521194,cerebral cortex - glial cells
50.370644,-10.5216465,cerebral cortex - glial cells
43.739544,-3.976317,cerebral cortex - glial cells
51.8409,-11.076343,cerebral cortex - glial cells
48.997414,-7.2534537,cerebral cortex - glial cells
38.40393,-4.9650326,cerebral cortex - glial cells
48.869987,-7.084542,cerebral cortex - glial cells
47.178993,0.63335943,cerebral cortex - glial cells
48.678753,-3.8007078,cerebral cortex - glial cells
39.5586,-5.795869,cerebral cortex - glial cells
50.230057,-5.3307858,cerebral cortex - glial cells
38.35498,-0.46927536,cerebral cortex - glial cells
51.99928,-10.476954,cerebral cortex - glial cells
38.584354,-5.179642,cerebral cortex - glial cells
39.02228,-0.09758327,cerebral cortex - glial cells
48.87602,-7.0712347,cerebral cortex - glial cells
38.33844,-4.9196386,cerebral cortex - glial cells
51.810158,-11.130655,cerebral cortex - glial cells
46.481773,1.847562,cerebral cortex - glial cells
44.296753,1.6624855,cerebral cortex - glial cells
37.78892,-4.337629,cerebral cortex - glial cells
49.751823,-4.365715,cerebral cortex - glial cells
49.753086,-4.3669724,cerebral cortex - glial cells
48.727734,-6.5597672,cerebral cortex - glial cells
49.016872,-7.608011,cerebral cortex - glial cells
51.90332,-10.07359,cerebral cortex - glial cells
45.736935,2.6491675,cerebral cortex - glial cells
41.290123,-6.2289777,cerebral cortex - glial cells
46.82601,1.9212754,cerebral cortex - glial cells
38.23978,-2.3193247,cerebral cortex - glial cells
47.409782,1.7104789,cerebral cortex - glial cells
43.07959,-5.2134857,cerebral cortex - glial cells
47.111446,1.7566551,cerebral cortex - glial cells
50.283978,-10.47847,cerebral cortex - glial cells
50.076405,-8.348676,cerebral cortex - glial cells
48.700653,-3.7890854,cerebral cortex - glial cells
45.21315,2.2672093,cerebral cortex - glial cells
50.42459,-8.679775,cerebral cortex - glial cells
48.71917,-6.268798,cerebral cortex - glial cells
48.90531,-6.489512,cerebral cortex - glial cells
48.56484,-3.3102667,cerebral cortex - glial cells
48.66259,-2.8950706,cerebral cortex - glial cells
46.19996,1.8899171,cerebral cortex - glial cells
47.4682,-0.16513433,cerebral cortex - glial cells
47.276062,1.4758321,cerebral cortex - glial cells
47.70469,-0.95881903,cerebral cortex - glial cells
50.09065,-5.448588,cerebral cortex - glial cells
38.67196,-5.4292803,cerebral cortex - glial cells
45.725304,2.4737704,cerebral cortex - glial cells
46.365284,1.8744222,cerebral cortex - glial cells
40.022717,-4.8921723,cerebral cortex - glial cells
50.410427,-8.807763,cerebral cortex - glial cells
50.263332,-5.2715015,cerebral cortex - glial cells
50.43564,-8.885552,cerebral cortex - glial cells
51.992287,-10.201059,cerebral cortex - glial cells
50.52404,-10.766345,cerebral cortex - glial cells
38.305946,-0.40878478,cerebral cortex - glial cells
48.80236,-3.8429356,cerebral cortex - glial cells
50.37013,-8.609693,cerebral cortex - glial cells
44.781784,2.0112553,cerebral cortex - glial cells
49.157825,-6.2107377,cerebral cortex - glial cells
49.537197,-8.018097,cerebral cortex - glial cells
38.34764,-0.49754015,cerebral cortex - glial cells
38.584667,-3.1344879,cerebral cortex - glial cells
49.845688,-9.450747,cerebral cortex - glial cells
41.83925,-5.930039,cerebral cortex - glial cells
38.42773,-0.70247984,cerebral cortex - glial cells
49.4018,-6.133394,cerebral cortex - glial cells
44.573433,1.8179749,cerebral cortex - glial cells
41.292995,-6.2328625,cerebral cortex - glial cells
38.091866,-2.763543,cerebral cortex - glial cells
43.722683,-3.9972866,cerebral cortex - glial cells
43.914978,2.0342903,cerebral cortex - glial cells
45.616024,2.2786176,cerebral cortex - glial cells
38.414223,-0.14273869,cerebral cortex - glial cells
51.918907,-10.865536,cerebral cortex - glial cells
38.702747,-5.2503486,cerebral cortex - glial cells
39.93315,1.2296453,cerebral cortex - glial cells
45.93317,2.4212346,cerebral cortex - glial cells
51.829742,-11.146143,cerebral cortex - glial cells
49.407173,-5.8907948,cerebral cortex - glial cells
47.47008,-0.20739555,cerebral cortex - glial cells
38.421017,-2.9575582,cerebral cortex - glial cells
47.99198,-1.8349992,cerebral cortex - glial cells
42.37196,-5.918132,cerebral cortex - glial cells
51.74295,-11.137087,cerebral cortex - glial cells
38.43776,-0.7154136,cerebral cortex - glial cells
52.001892,-10.336969,cerebral cortex - glial cells
44.299812,1.6217421,cerebral cortex - glial cells
51.879135,-11.18151,cerebral cortex - glial cells
39.33005,-5.642911,cerebral cortex - glial cells
38.891533,-0.050494738,cerebral cortex - glial cells
37.789757,-2.3982089,cerebral cortex - glial cells
39.553196,-5.8682423,cerebral cortex - glial cells
40.17045,-5.028419,cerebral cortex - glial cells
39.74531,1.090159,cerebral cortex - glial cells
41.678734,-6.009051,cerebral cortex - glial cells
48.89732,-3.842199,cerebral cortex - glial cells
41.46654,-6.102929,cerebral cortex - glial cells
39.540424,0.59790146,cerebral cortex - glial cells
49.23982,-7.2640014,cerebral cortex - glial cells
49.406166,-3.789756,cerebral cortex - glial cells
38.434113,-0.17805186,cerebral cortex - glial cells
39.93277,1.2062088,cerebral cortex - glial cells
38.478394,-1.7797227,cerebral cortex - glial cells
39.83284,1.1416622,cerebral cortex - glial cells
41.956665,-5.9555383,cerebral cortex - glial cells
38.688206,-5.235915,cerebral cortex - glial cells
46.771416,2.0483425,cerebral cortex - glial cells
40.20985,-5.0159893,cerebral cortex - glial cells
38.31261,-5.0203,cerebral cortex - glial cells
47.382053,-0.046005327,cerebral cortex - glial cells
40.020054,1.2670523,cerebral cortex - glial cells
49.429276,-5.981386,cerebral cortex - glial cells
38.969585,-0.14397585,cerebral cortex - glial cells
49.339424,-3.6810262,cerebral cortex - glial cells
50.098297,-8.537088,cerebral cortex - glial cells
49.71597,-9.490608,cerebral cortex - glial cells
50.185802,-5.3836627,cerebral cortex - glial cells
38.51731,-0.19791803,cerebral cortex - glial cells
42.995884,-5.570243,cerebral cortex - glial cells
38.59446,-1.6945575,cerebral cortex - glial cells
37.828598,-4.6222916,cerebral cortex - glial cells
47.35837,1.6933417,cerebral cortex - glial cells
48.76164,-3.862226,cerebral cortex - glial cells
50.119537,-10.559286,cerebral cortex - glial cells
45.380802,2.3266187,cerebral cortex - glial cells
41.600655,1.7593763,cerebral cortex - glial cells
51.278522,-10.970789,cerebral cortex - glial cells
38.71769,-3.3862662,cerebral cortex - glial cells
37.739246,-4.508695,cerebral cortex - glial cells
39.83868,0.95642525,cerebral cortex - glial cells
47.236427,0.93720084,cerebral cortex - glial cells
38.04352,-4.782907,cerebral cortex - glial cells
50.21298,-4.8044243,cerebral cortex - glial cells
46.18414,2.390909,cerebral cortex - glial cells
49.827187,-9.565843,cerebral cortex - glial cells
49.345684,-6.0045257,cerebral cortex - glial cells
50.477524,-10.573596,cerebral cortex - glial cells
48.87676,-6.9797053,cerebral cortex - glial cells
49.413857,-3.7529526,cerebral cortex - glial cells
48.360046,-2.8999426,cerebral cortex - glial cells
45.261814,2.2572272,cerebral cortex - glial cells
38.47269,-1.9621923,cerebral cortex - glial cells
48.149563,-2.2431247,cerebral cortex - glial cells
51.919716,-10.964398,cerebral cortex - glial cells
50.35245,-8.569591,cerebral cortex - glial cells
48.621384,-2.8215353,cerebral cortex - glial cells
47.192455,1.7113142,cerebral cortex - glial cells
43.144897,-4.83368,cerebral cortex - glial cells
46.52613,1.8407174,cerebral cortex - glial cells
43.958195,1.9829725,cerebral cortex - glial cells
47.212334,0.3778156,cerebral cortex - glial cells
43.617783,-3.9226718,cerebral cortex - glial cells
49.340057,-6.1876783,cerebral cortex - glial cells
49.298115,-5.9950886,cerebral cortex - glial cells
49.5835,-5.5772066,cerebral cortex - glial cells
51.83347,-11.188964,cerebral cortex - glial cells
48.650177,-3.6616952,cerebral cortex - glial cells
47.987225,-1.8247045,cerebral cortex - glial cells
39.999683,-4.884936,cerebral cortex - glial cells
47.129242,1.0951135,cerebral cortex - glial cells
41.599297,1.8029969,cerebral cortex - glial cells
46.086155,2.312475,cerebral cortex - glial cells
49.417126,-5.961932,cerebral cortex - glial cells
49.033417,-6.2897573,cerebral cortex - glial cells
38.43214,-3.1773214,cerebral cortex - glial cells
40.11883,1.092466,cerebral cortex - glial cells
49.386066,-3.8163295,cerebral cortex - glial cells
43.453133,-4.0998764,cerebral cortex - glial cells
41.450558,1.7908149,cerebral cortex - glial cells
45.13701,2.419327,cerebral cortex - glial cells
49.985973,-9.263394,cerebral cortex - glial cells
49.414146,-3.7361627,cerebral cortex - glial cells
43.862587,2.0913992,cerebral cortex - glial cells
49.4125,-7.964635,cerebral cortex - glial cells
50.469265,-10.617585,cerebral cortex - glial cells
47.47026,-0.21284546,cerebral cortex - glial cells
52.018227,-10.4160795,cerebral cortex - glial cells
48.64521,-3.2774448,cerebral cortex - glial cells
38.179867,-2.84763,cerebral cortex - glial cells
-32.37624,-21.013933,cerebellum - Purkinje cells
-22.642157,-21.46101,cerebellum - Purkinje cells
-23.757187,-22.23929,cerebellum - Purkinje cells
-25.240524,-13.368265,cerebellum - Purkinje cells
-31.311592,-17.468983,cerebellum - Purkinje cells
-25.452888,-23.0452,cerebellum - Purkinje cells
-22.777699,-22.026876,cerebellum - Purkinje cells
-17.184658,-17.68277,cerebellum - Purkinje cells
-19.859835,-17.15406,cerebellum - Purkinje cells
-17.886894,-16.585228,cerebellum - Purkinje cells
-31.20628,-17.367796,cerebellum - Purkinje cells
-20.387724,-17.8596,cerebellum - Purkinje cells
-31.010818,-17.244371,cerebellum - Purkinje cells
-32.596596,-20.860352,cerebellum - Purkinje cells
-29.291237,-14.786293,cerebellum - Purkinje cells
-23.548088,-22.096647,cerebellum - Purkinje cells
-29.421854,-22.098679,cerebellum - Purkinje cells
-28.823254,-13.545777,cerebellum - Purkinje cells
-30.968042,-17.18228,cerebellum - Purkinje cells
-21.683807,-19.093569,cerebellum - Purkinje cells
-24.266823,-14.163939,cerebellum - Purkinje cells
-29.42788,-22.100222,cerebellum - Purkinje cells
-18.689766,-16.131056,cerebellum - Purkinje cells
-29.198004,-14.641455,cerebellum - Purkinje cells
-25.746983,-15.413304,cerebellum - Purkinje cells
-17.167698,-17.455091,cerebellum - Purkinje cells
-32.961716,-19.75902,cerebellum - Purkinje cells
-28.269548,-12.750601,cerebellum - Purkinje cells
-16.67161,-18.614344,cerebellum - Purkinje cells
-24.289259,-14.049816,cerebellum - Purkinje cells
-32.57284,-20.711494,cerebellum - Purkinje cells
-20.922684,-18.413265,cerebellum - Purkinje cells
-32.410778,-20.923218,cerebellum - Purkinje cells
-24.013687,-14.572707,cerebellum - Purkinje cells
-19.641197,-16.621496,cerebellum - Purkinje cells
-16.289244,-20.163612,cerebellum - Purkinje cells
-28.139994,-23.769464,cerebellum - Purkinje cells
-20.32918,-17.605604,cerebellum - Purkinje cells
-22.51157,-21.097631,cerebellum - Purkinje cells
-16.208687,-19.232872,cerebellum - Purkinje cells
-22.859474,-22.060646,cerebellum - Purkinje cells
-18.794514,-16.323439,cerebellum - Purkinje cells
-22.586998,-20.142307,cerebellum - Purkinje cells
-24.399376,-13.871483,cerebellum - Purkinje cells
-16.285315,-20.165222,cerebellum - Purkinje cells
-24.340067,-13.937749,cerebellum - Purkinje cells
-29.077042,-14.288667,cerebellum - Purkinje cells
-25.315086,-22.807585,cerebellum - Purkinje cells
-20.989946,-18.463493,cerebellum - Purkinje cells
-30.262856,-22.315233,cerebellum - Purkinje cells
-22.070776,-19.680769,cerebellum - Purkinje cells
-32.626842,-20.672554,cerebellum - Purkinje cells
-32.97978,-18.986948,cerebellum - Purkinje cells
-25.259722,-22.5839,cerebellum - Purkinje cells
-24.242191,-14.241891,cerebellum - Purkinje cells
-28.073606,-12.681719,cerebellum - Purkinje cells
-18.026712,-16.52713,cerebellum - Purkinje cells
-31.25513,-17.39707,cerebellum - Purkinje cells
-16.622744,-18.784184,cerebellum - Purkinje cells
-28.87143,-13.344538,cerebellum - Purkinje cells
-25.892004,-15.435599,cerebellum - Purkinje cells
-19.436403,-16.448212,cerebellum - Purkinje cells
-18.80703,-16.65393,cerebellum - Purkinje cells
-17.173388,-17.74819,cerebellum - Purkinje cells
-27.92263,-12.7801075,cerebellum - Purkinje cells
-22.63804,-21.551735,cerebellum - Purkinje cells
-18.196709,-16.325588,cerebellum - Purkinje cells
-29.464079,-22.157385,cerebellum - Purkinje cells
