tsne0,tsne1,label
-6.507509,-38.741997,cerebral cortex - glial cells
-5.9534483,-39.348534,cerebral cortex - glial cells
-5.941992,-39.325283,cerebral cortex - glial cells
-6.0368066,-39.149895,cerebral cortex - glial cells
-6.3310633,-38.94325,cerebral cortex - glial cells
-6.006649,-38.816586,cerebral cortex - glial cells
-6.2597804,-38.518627,cerebral cortex - glial cells
-6.3464594,-38.41408,cerebral cortex - glial cells
-6.3084507,-38.46095,cerebral cortex - glial cells
-6.1791883,-38.53773,cerebral cortex - glial cells
-6.083202,-38.670113,cerebral cortex - glial cells
-5.868135,-38.927345,cerebral cortex - glial cells
-6.428921,-38.81317,cerebral cortex - glial cells
-6.5007153,-38.707195,cerebral cortex - glial cells
-6.1100726,-39.877956,cerebral cortex - glial cells
-6.027255,-41.923622,cerebral cortex - glial cells
-5.9267416,-41.93679,cerebral cortex - glial cells
-6.00915,-42.083683,cerebral cortex - glial cells
-5.6836557,-41.478134,cerebral cortex - glial cells
-5.756434,-41.281555,cerebral cortex - glial cells
-6.003914,-41.615402,cerebral cortex - glial cells
-5.924422,-41.689945,cerebral cortex - glial cells
-5.9340816,-41.701267,cerebral cortex - glial cells
-6.0491467,-41.626938,cerebral cortex - glial cells
-5.8999605,-41.37102,cerebral cortex - glial cells
-5.816166,-40.505013,cerebral cortex - glial cells
-6.1084585,-40.919617,cerebral cortex - glial cells
-5.129682,-40.090664,cerebral cortex - glial cells
-4.7385554,-40.627144,cerebral cortex - glial cells
-4.0621634,-41.1522,cerebral cortex - glial cells
-4.5620003,-41.481533,cerebral cortex - glial cells
-4.5598636,-41.32141,cerebral cortex - glial cells
-4.297616,-41.238075,cerebral cortex - glial cells
-4.830117,-41.22123,cerebral cortex - glial cells
-4.8548994,-41.512375,cerebral cortex - glial cells
-4.2898197,-41.429054,cerebral cortex - glial cells
-4.222414,-41.608574,cerebral cortex - glial cells
-5.8070436,-41.01263,cerebral cortex - glial cells
-4.4777703,-41.59344,cerebral cortex - glial cells
-7.1504827,-40.9803,cerebral cortex - glial cells
-7.22725,-40.684246,cerebral cortex - glial cells
-7.383212,-40.44143,cerebral cortex - glial cells
-7.3926163,-40.311348,cerebral cortex - glial cells
-7.2701774,-40.220722,cerebral cortex - glial cells
-7.1887627,-40.33077,cerebral cortex - glial cells
-31.929863,23.776833,cerebellum - Purkinje cells
