epoch,loss,reconstruction_loss,divergence_loss,test_loss,test_rec,test_div
14,337.36856,295.7511,41.617455,2717.9463,2689.0132,28.933058
14,325.1989,285.22424,39.974674,2721.4585,2692.3533,29.105152
14,336.22308,292.42804,43.79504,2715.317,2686.162,29.154888
14,340.81378,297.36414,43.44963,2711.5063,2682.4666,29.039864
14,359.495,314.50623,44.98878,2718.5967,2689.6062,28.990444
14,346.11728,304.73376,41.383514,2713.4563,2684.5242,28.93208
14,334.89993,294.76434,40.135597,2713.8386,2684.9744,28.86435
14,339.03357,298.68002,40.353558,2712.9968,2684.1682,28.828629
14,350.1511,310.41595,39.735146,2706.8894,2678.0881,28.801317
14,335.384,294.8451,40.538914,2706.9426,2678.1155,28.827246
14,334.9956,292.4586,42.537025,2712.7197,2683.7942,28.925552
14,340.0032,299.4792,40.52403,2715.1902,2686.2031,28.986946
14,344.1308,303.68646,40.444347,2717.5393,2688.471,29.068346
14,337.94,295.61847,42.321526,2720.1487,2691.068,29.080664
14,331.10178,291.47278,39.628986,2721.3723,2692.288,29.084303
14,318.8897,276.1984,42.691315,2722.611,2693.5706,29.040487
14,350.48224,308.11768,42.36457,2715.2866,2686.4429,28.843807
14,348.89423,309.16446,39.729782,2716.531,2687.766,28.765007
14,336.47543,295.80576,40.669674,2720.113,2691.3477,28.765432
14,346.61093,305.70584,40.905087,2716.9163,2688.1052,28.811098
14,336.4391,296.4115,40.027588,2718.3528,2689.4663,28.886509
14,323.53485,283.5775,39.95735,2725.2493,2696.2488,29.000425
14,340.10046,300.3789,39.72155,2722.0178,2693.0103,29.007492
14,339.3462,299.33167,40.01453,2718.7449,2689.7786,28.96637
14,333.01718,292.77567,40.241516,2719.139,2690.233,28.906126
14,345.59976,302.50354,43.096233,2716.7305,2687.9114,28.819107
14,343.37103,301.8062,41.564804,2714.2612,2685.5515,28.709751
14,335.3838,295.3791,40.0047,2714.8767,2686.2097,28.666975
14,347.49823,307.19553,40.30271,2716.2922,2687.499,28.793186
14,336.33752,297.25452,39.082993,2712.8389,2683.9863,28.852518
14,341.66864,299.36005,42.30861,2714.5867,2685.6885,28.898106
14,328.75922,286.776,41.98322,2715.89,2686.9692,28.920725
14,338.74484,298.05887,40.685966,2716.183,2687.3442,28.838762
14,326.0016,283.7974,42.204185,2712.9895,2684.2,28.78953
14,335.94193,295.76978,40.17214,2710.0554,2681.2637,28.791641
14,337.34332,296.2095,41.133816,2710.6624,2681.815,28.8475
14,334.91095,295.5353,39.375633,2711.3335,2682.3853,28.948133
14,340.5636,299.60876,40.95482,2712.628,2683.6306,28.997223
14,338.65897,297.6848,40.97415,2716.9148,2687.9028,29.011946
14,327.04163,285.5793,41.462296,2715.6843,2686.7065,28.977667
14,325.32428,281.96307,43.361214,2708.8237,2679.985,28.838535
14,331.6846,288.2553,43.429302,2705.5056,2676.641,28.86458
14,327.20102,286.4182,40.782803,2705.6616,2676.7683,28.893188
14,331.32257,288.508,42.814587,2711.8032,2682.906,28.89716
14,336.83533,296.3923,40.443027,2713.8557,2684.9224,28.933418
14,346.82178,306.16138,40.660385,2713.5215,2684.652,28.869385
14,320.71994,280.51447,40.205482,2715.9531,2687.1323,28.820826
14,329.46356,290.30872,39.154854,2711.0583,2682.31,28.748243
14,337.78534,295.702,42.08334,2713.3076,2684.5417,28.765942
14,335.39883,293.91113,41.487694,2716.553,2687.6726,28.88027
14,335.10477,292.4303,42.674477,2713.287,2684.3892,28.898
14,342.7561,302.662,40.094128,2713.3005,2684.3948,28.905674
14,332.4964,292.2444,40.252007,2711.77,2682.8809,28.889141
14,316.22845,275.0014,41.227066,2712.0078,2683.1536,28.854277
14,334.7808,294.47574,40.30506,2712.898,2684.0588,28.83914
14,319.89685,278.4789,41.417923,2714.327,2685.6077,28.719347
14,331.66092,289.94907,41.711853,2715.8389,2687.1523,28.68663
14,315.4392,274.3949,41.04431,2712.208,2683.5144,28.693628
14,328.88525,289.4348,39.450455,2713.5728,2684.838,28.734806
14,322.56934,282.9521,39.61725,2719.294,2690.4924,28.8016
14,330.5405,291.64264,38.897858,2717.6892,2688.8616,28.827616
14,337.09738,294.89294,42.204426,2709.451,2680.6501,28.80083
14,339.96643,297.6602,42.30625,2713.4033,2684.5955,28.807915
14,334.81842,294.13226,40.68616,2715.7395,2686.9463,28.793186
14,328.28632,288.02457,40.26174,2712.02,2683.2239,28.796185
14,331.57077,290.22617,41.344597,2709.409,2680.5742,28.834675
14,314.28247,274.13858,40.143906,2709.6636,2680.8298,28.8338
14,337.9411,298.42853,39.512573,2713.8684,2685.0198,28.848593
14,328.64172,286.8618,41.779945,2714.0295,2685.1772,28.852283
14,323.991,283.6533,40.33771,2713.353,2684.4883,28.864832
14,329.8893,289.35266,40.53666,2717.402,2688.499,28.902998
14,336.55756,296.41913,40.13842,2720.6023,2691.7534,28.848953
14,353.55725,312.76282,40.794437,2713.0635,2684.2844,28.778988
14,339.03735,297.44455,41.59282,2707.142,2678.517,28.624887
14,331.72195,291.32306,40.3989,2711.2917,2682.674,28.617567
14,314.88196,275.17224,39.709732,2713.4297,2684.8088,28.620863
14,324.37384,284.36838,40.005463,2708.5107,2679.9048,28.605858
14,312.46252,272.80798,39.65454,2709.577,2680.9421,28.63472
14,335.27866,294.7688,40.509846,2715.7456,2687.064,28.681648
14,325.49756,284.48572,41.01185,2718.8306,2690.1213,28.709145
14,327.0765,287.36923,39.70727,2718.2588,2689.596,28.662762
14,317.65005,277.3295,40.320568,2718.279,2689.634,28.644915
14,326.36075,286.0522,40.308563,2714.3738,2685.718,28.655796
14,328.92258,288.48285,40.439728,2713.358,2684.6917,28.66622
14,318.07538,277.79156,40.28381,2716.057,2687.4204,28.636475
14,324.43167,283.91956,40.512115,2716.177,2687.5017,28.67532
14,311.29996,272.3849,38.91507,2719.263,2690.496,28.7668
14,323.73267,281.25165,42.481014,2725.2603,2696.3171,28.94321
14,342.5611,303.49292,39.068184,2721.1987,2692.1807,29.018112
14,325.34732,284.4876,40.859703,2718.5386,2689.5752,28.963459
14,319.16254,279.13205,40.030483,2719.9705,2691.064,28.906382
14,337.36694,297.6804,39.68657,2708.198,2679.4343,28.763554
14,349.5842,308.25488,41.329315,2709.0452,2680.4475,28.597593
14,325.63477,286.08475,39.55001,2714.9175,2686.4377,28.479832
14,347.27316,307.27728,39.99588,2704.3933,2675.9475,28.44588
14,344.22137,304.65527,39.566086,2706.6428,2678.1248,28.518175
14,332.57837,292.2296,40.348755,2714.575,2686.043,28.532095
14,328.06458,287.9796,40.084953,2709.9834,2681.4146,28.568748
14,329.4383,288.55872,40.87958,2712.519,2683.854,28.665138
14,321.47205,280.28046,41.191597,2722.5166,2693.7405,28.776001
14,344.66177,302.66534,41.996433,2718.342,2689.4937,28.848398
14,353.81915,312.32574,41.493412,2716.2905,2687.4033,28.887173
14,340.84933,299.62683,41.22251,2714.9395,2686.1702,28.769375
14,328.97733,288.7494,40.227943,2720.6064,2691.9138,28.6927
14,347.44852,304.5751,42.873413,2717.282,2688.6719,28.610228
14,349.0662,307.93463,41.131554,2711.1694,2682.7673,28.402075
14,348.76532,308.3532,40.412106,2712.351,2683.9995,28.351501
14,334.3731,295.9212,38.451897,2713.5938,2685.1624,28.431486
14,324.5229,285.0908,39.432106,2709.9954,2681.4192,28.576155
14,344.71503,305.2754,39.439636,2716.1484,2687.3677,28.780712
14,338.74026,298.7124,40.02787,2723.145,2694.221,28.924097
14,331.10138,290.0014,41.099976,2714.7666,2685.9158,28.85071
14,359.66608,319.9983,39.667786,2715.8652,2687.0652,28.800062
14,348.38135,308.0114,40.36994,2718.4578,2689.6455,28.81224
14,325.53235,284.13022,41.402115,2714.3596,2685.6396,28.71995
14,330.14032,290.7497,39.390633,2715.0234,2686.326,28.697514
14,343.4527,303.88538,39.567337,2714.1213,2685.4019,28.71953
14,339.58374,300.47015,39.113586,2715.497,2686.748,28.749016
14,321.83463,282.00742,39.82721,2718.954,2690.1926,28.76155
14,325.3036,285.98712,39.31648,2714.944,2686.167,28.777176
14,346.16428,306.28656,39.877716,2716.9507,2688.1323,28.81847
14,324.25302,284.84958,39.403442,2718.3237,2689.5369,28.786793
14,316.23315,276.02454,40.208607,2711.7659,2683.0132,28.752628
14,322.19727,283.34644,38.850822,2711.8408,2683.1213,28.71959
14,337.87827,297.53058,40.347687,2713.2034,2684.5322,28.671148
14,338.07306,297.17227,40.9008,2709.4656,2680.7869,28.678816
14,321.30585,281.50247,39.80339,2711.7122,2682.9382,28.774025
14,328.97726,288.68317,40.29411,2720.851,2692.013,28.83805
14,343.21802,303.6631,39.55494,2716.6956,2687.907,28.788473
14,335.00262,295.0774,39.925224,2713.755,2684.9543,28.800476
14,330.9508,287.33087,43.619946,2715.4983,2686.753,28.745476
15,329.4086,289.576,39.83261,2713.9426,2685.3289,28.613878
15,345.06262,305.44867,39.613953,2714.84,2686.2632,28.577002
15,337.99954,295.34323,42.656303,2723.4526,2694.7632,28.689333
15,348.04645,306.84488,41.201553,2716.0107,2687.2844,28.726387
15,338.3908,296.57703,41.81379,2713.7344,2685.0212,28.71318
15,338.37833,299.22885,39.149467,2716.5623,2687.8574,28.704922
15,328.3913,288.3154,40.075893,2717.184,2688.5588,28.62525
15,342.46588,301.5739,40.89198,2722.8774,2694.2148,28.662632
15,333.8211,293.67728,40.14384,2723.8225,2695.0625,28.760103
15,327.48343,287.90244,39.58099,2718.5044,2689.681,28.823565
15,338.03668,296.79358,41.243103,2718.949,2690.1309,28.817995
15,315.45715,274.3449,41.112236,2723.1584,2694.3523,28.806145
15,314.45108,273.60577,40.845306,2711.7239,2682.941,28.783045
15,331.33472,288.48508,42.84963,2707.3066,2678.6526,28.654097
15,329.9386,289.8833,40.055313,2711.611,2683.0227,28.5883
15,334.10703,293.58466,40.52237,2715.3892,2686.686,28.703173
15,332.9893,291.64282,41.346455,2716.7334,2687.8298,28.90346
15,321.88943,283.18628,38.703163,2720.7769,2691.671,29.106018
15,326.02505,286.00122,40.02383,2723.8591,2694.704,29.154976
15,336.19864,296.6013,39.59736,2724.2751,2695.2405,29.034643
15,324.90018,283.20435,41.69584,2724.971,2696.154,28.816975
15,324.97498,284.44238,40.53259,2708.2554,2679.7715,28.483809
15,330.63635,290.77365,39.862717,2704.257,2675.914,28.343012
15,322.95218,283.3227,39.629498,2711.261,2682.8035,28.457636
15,343.85532,302.1823,41.672997,2713.7786,2685.0667,28.711992
15,334.64804,296.09964,38.5484,2717.822,2688.896,28.926054
15,323.9303,284.35736,39.57292,2721.9888,2692.9297,29.059147
15,326.50314,286.98108,39.522064,2723.7258,2694.6885,29.03728
15,322.9155,282.496,40.419487,2717.8728,2689.0486,28.824318
15,328.06577,286.67255,41.393223,2711.2546,2682.6665,28.588026
15,328.85294,288.48346,40.36947,2706.7524,2678.2947,28.457834
15,325.55914,285.80927,39.749893,2712.2673,2683.8308,28.436487
15,340.89658,299.46277,41.4338,2716.8433,2688.2344,28.608938
15,326.55887,285.65237,40.906487,2713.8152,2685.0366,28.77863
15,327.24094,286.72806,40.512867,2715.1055,2686.2383,28.867104
15,322.4656,281.55756,40.90804,2720.1316,2691.295,28.83655
15,323.16437,282.5378,40.626568,2707.8972,2679.169,28.728249
15,323.3195,283.9666,39.352867,2708.6125,2680.012,28.600683
15,319.94437,279.41345,40.530903,2719.0684,2690.5808,28.487522
15,319.9821,279.38724,40.59484,2710.9622,2682.5134,28.44864
15,340.51392,299.0099,41.504013,2711.182,2682.5881,28.593868
15,323.67407,282.63086,41.043217,2715.118,2686.4675,28.65045
15,321.69058,281.88632,39.804253,2714.844,2686.1155,28.728563
15,337.76285,296.47992,41.282936,2717.3877,2688.6267,28.760899
15,306.63623,267.9286,38.707634,2720.7256,2691.9775,28.747942
15,326.33472,286.7788,39.555916,2715.1929,2686.589,28.603779
15,317.98743,277.8015,40.18592,2718.316,2689.7449,28.570993
15,320.85574,281.49628,39.359474,2719.3665,2690.7039,28.66262
15,339.4038,298.04385,41.359962,2721.7952,2692.9548,28.840244
15,333.32712,292.93713,40.389977,2726.3647,2697.3945,28.97032
15,341.3257,299.41168,41.914032,2724.9397,2696.0654,28.874155
15,331.88153,290.65588,41.225655,2710.1086,2681.4272,28.681465
15,326.1801,285.31598,40.86413,2706.839,2678.3452,28.493998
15,325.0558,285.08826,39.967533,2718.0168,2689.5596,28.457314
15,344.58487,306.22876,38.356113,2709.7004,2681.1614,28.539091
15,317.94855,278.84113,39.107407,2710.361,2681.6216,28.73944
15,331.849,292.84256,39.006424,2720.0698,2691.0903,28.97951
15,322.39014,283.26007,39.13008,2719.67,2690.659,29.010946
15,316.0438,276.02567,40.01812,2719.9165,2690.9695,28.946924
15,330.6188,288.03116,42.587643,2720.9458,2692.0999,28.84598
15,329.012,288.43985,40.572155,2717.7258,2688.999,28.726793
15,324.00784,285.35464,38.6532,2716.5,2687.8374,28.662632
15,334.12564,292.76477,41.360867,2718.071,2689.376,28.695095
15,323.37112,283.9395,39.431614,2713.9287,2685.1829,28.745937
15,322.9642,282.78705,40.177162,2714.618,2685.8884,28.729397
15,353.17935,311.93243,41.246918,2712.8562,2684.1284,28.727755
15,328.07666,287.88037,40.19629,2711.134,2682.3506,28.783451
15,336.61734,295.86365,40.75369,2710.7449,2682.0176,28.727304
15,326.50662,288.27295,38.23368,2717.2598,2688.5203,28.739475
15,339.53302,299.07446,40.458557,2723.3518,2694.4802,28.871658
15,333.3388,295.15027,38.188545,2718.8467,2689.8667,28.979937
15,322.40295,281.24637,41.15658,2716.356,2687.3853,28.970638
15,330.76968,288.77026,41.999428,2714.9092,2686.025,28.884396
15,315.12634,275.31894,39.807404,2718.6238,2689.8508,28.772917
15,317.23248,277.169,40.063477,2719.6223,2690.9478,28.674644
15,333.9096,292.104,41.805595,2711.291,2682.7607,28.530184
15,321.8877,282.18118,39.706505,2707.3708,2678.862,28.508862
15,328.29224,289.0455,39.24675,2711.974,2683.3313,28.642843
15,320.66904,279.14807,41.52097,2715.326,2686.5068,28.8191
15,311.77686,272.20605,39.570816,2721.6143,2692.7078,28.906376
15,329.06122,288.5315,40.529716,2722.5005,2693.6536,28.84685
15,324.95813,283.55118,41.406963,2718.82,2690.097,28.72306
15,336.14148,294.3396,41.801872,2720.7039,2692.0688,28.634995
15,324.70758,285.53088,39.176693,2716.3997,2687.8142,28.585377
15,328.06912,289.32022,38.7489,2717.4888,2688.832,28.656776
15,328.85703,287.1308,41.726227,2715.9019,2687.1284,28.773443
15,336.56143,295.9822,40.579224,2709.5781,2680.7673,28.810709
15,317.84598,279.31903,38.526955,2714.6567,2685.8347,28.822102
15,346.77527,305.69046,41.084793,2722.188,2693.3364,28.851532
15,317.53772,277.85355,39.684174,2721.3625,2692.5361,28.826536
15,330.34802,290.22852,40.11952,2715.388,2686.6423,28.74568
15,330.70175,288.8368,41.864952,2715.2158,2686.4875,28.72833
15,335.86813,295.63135,40.236797,2709.6292,2680.9563,28.672924
15,313.22552,273.35577,39.869743,2710.176,2681.4807,28.695423
15,334.3489,294.078,40.270905,2717.4775,2688.7556,28.721914
15,321.22668,279.00653,42.220158,2715.2212,2686.46,28.76112
15,325.12375,284.8255,40.298252,2713.1487,2684.2842,28.864616
15,326.69675,287.1115,39.58524,2716.2102,2687.2688,28.941328
15,316.61508,276.55112,40.063965,2714.7776,2685.9504,28.827137
15,318.80557,278.3935,40.41209,2713.8792,2685.2097,28.66949
15,325.16913,284.68997,40.479164,2709.5137,2680.9966,28.517021
15,345.88998,305.29965,40.59033,2708.2935,2679.8003,28.493162
15,325.80945,284.93732,40.87213,2711.9038,2683.294,28.609882
15,311.28918,271.13058,40.1586,2715.2305,2686.4177,28.812681
15,314.7385,274.1112,40.62728,2720.1147,2691.149,28.965782
15,330.73062,289.21606,41.51456,2723.2515,2694.3318,28.919613
15,327.1126,285.39752,41.71508,2710.8801,2682.126,28.754068
15,315.69788,276.7363,38.961567,2704.7532,2676.1616,28.591673
15,323.60727,282.60455,41.002716,2711.623,2683.0881,28.534803
15,326.2773,285.33646,40.94085,2718.3657,2689.7493,28.616442
15,332.5467,292.35938,40.187332,2711.6633,2682.9893,28.674028
15,340.8356,300.7486,40.08701,2712.198,2683.515,28.683008
15,324.02115,283.36212,40.659027,2718.2612,2689.564,28.697237
15,327.08585,285.97537,41.110474,2711.5723,2682.8887,28.683655
15,319.96628,278.6343,41.331978,2709.1462,2680.472,28.674393
15,333.2181,291.78064,41.437458,2711.8342,2683.2979,28.5364
15,340.45383,297.43182,43.022003,2715.8547,2687.3096,28.545122
15,309.8882,270.3498,39.538414,2714.3945,2685.7776,28.616867
15,319.32397,278.18732,41.13666,2712.3918,2683.7983,28.593578
15,328.22363,288.5872,39.636448,2715.5447,2686.9158,28.628916
15,313.31186,273.2089,40.10296,2719.994,2691.2908,28.703083
15,315.44955,276.46814,38.981415,2717.968,2689.2395,28.728415
15,318.75342,279.56155,39.19187,2717.0051,2688.2498,28.755432
15,330.64774,290.58914,40.0586,2715.4858,2686.759,28.726772
15,330.7521,289.77057,40.981537,2711.2017,2682.578,28.623793
15,339.1269,296.8754,42.251484,2705.754,2677.3862,28.367617
15,323.2879,283.89835,39.38956,2705.6174,2677.3984,28.218956
15,321.14844,280.48117,40.667255,2707.315,2679.0706,28.244457
15,330.69272,289.5366,41.15612,2708.8726,2680.358,28.514692
15,315.84204,276.01825,39.82378,2713.2847,2684.485,28.799467
15,332.60596,291.731,40.87496,2718.3762,2689.4023,28.973953
15,320.77063,279.83136,40.939274,2718.6213,2689.7146,28.906832
15,316.70752,275.11453,41.59297,2710.3606,2681.6243,28.73622
15,326.14478,287.46512,38.679653,2708.8843,2680.3652,28.519022
15,305.89844,264.54266,41.35579,2714.0852,2685.6475,28.437807
15,316.93982,277.08673,39.853085,2715.8582,2687.3613,28.496851
15,316.08206,275.73807,40.34399,2712.6687,2683.9788,28.68993
15,330.472,288.78937,41.68263,2718.2527,2689.4402,28.812523
15,332.34277,291.92343,40.419342,2724.0298,2695.1826,28.847275
15,342.6219,301.09503,41.526855,2714.2695,2685.7214,28.548002
15,313.74442,274.2565,39.487907,2712.377,2683.9756,28.401274
15,325.0049,285.17303,39.83188,2714.6826,2686.293,28.389729
15,335.71805,295.19913,40.518913,2714.4795,2685.8394,28.640196
15,332.23428,294.0077,38.2266,2723.9233,2695.0247,28.898752
15,334.31342,293.8164,40.497025,2725.414,2696.5105,28.903671
15,336.4506,294.51874,41.93186,2714.0164,2685.3147,28.701763
15,327.20032,287.15912,40.0412,2710.8804,2682.3687,28.511625
15,331.9829,292.26917,39.71373,2714.9888,2686.526,28.462826
15,326.06876,284.4505,41.618248,2715.7751,2687.1785,28.596643
15,317.6853,277.0099,40.6754,2713.5156,2684.7676,28.748022
15,341.57306,300.47556,41.09749,2712.8347,2684.006,28.82871
15,318.615,279.94788,38.667118,2717.3704,2688.512,28.858307
15,323.04984,283.5917,39.458122,2719.1018,2690.3188,28.78303
15,325.86737,284.80402,41.06336,2713.8235,2685.1875,28.635899
15,325.1677,285.3886,39.779076,2711.1648,2682.5742,28.590584
15,332.43036,291.00293,41.427444,2714.4763,2685.8735,28.60277
15,331.4712,290.84457,40.62662,2719.7446,2691.0908,28.653904
15,339.02023,298.829,40.19123,2716.5325,2687.821,28.711365
15,310.9341,271.8208,39.113304,2714.6528,2685.8894,28.763515
15,321.05844,282.14673,38.911716,2723.164,2694.396,28.768028
15,318.91595,277.84747,41.068497,2722.6978,2693.938,28.759703
15,337.84384,296.55923,41.2846,2719.5981,2690.8699,28.728352
15,327.9869,289.74063,38.24628,2717.9705,2689.3237,28.646646
15,358.3653,316.7487,41.616615,2717.9077,2689.3967,28.51099
15,333.87677,295.04883,38.82795,2717.5376,2689.1257,28.411915
15,318.45056,278.6826,39.76796,2716.1736,2687.7458,28.427847
15,308.3236,268.37195,39.951653,2714.2974,2685.8281,28.469305
15,328.39944,288.43024,39.969215,2719.4924,2690.8784,28.61411
15,322.11926,281.88614,40.233124,2722.341,2693.573,28.76816
15,325.06323,281.87054,43.192677,2716.005,2687.1824,28.822412
15,324.13007,281.3078,42.82226,2707.5725,2678.9536,28.618814
15,310.02374,270.3504,39.673344,2709.958,2681.544,28.413942
15,327.4389,288.5487,38.89019,2710.9102,2682.5918,28.318373
15,338.98642,299.84918,39.13724,2709.3716,2681.0225,28.349207
15,313.95544,273.2718,40.68366,2712.762,2684.331,28.430809
15,324.61847,283.7564,40.862076,2720.9543,2692.2334,28.720976
15,300.73724,260.58548,40.15177,2723.677,2694.813,28.863955
15,321.8147,279.07068,42.74401,2720.368,2691.5955,28.77257
15,308.4387,268.70502,39.73368,2713.2192,2684.6438,28.575495
15,325.82367,285.8716,39.952065,2712.9978,2684.687,28.3109
15,327.97504,286.8174,41.157608,2714.4915,2686.1577,28.333778
15,318.40997,278.0975,40.312477,2712.5583,2684.1165,28.441807
15,327.6284,287.3089,40.31948,2714.38,2685.7705,28.609324
15,317.8338,275.49078,42.343006,2717.8374,2689.0889,28.748453
15,321.74585,281.75665,39.98918,2718.1833,2689.3545,28.828812
15,334.77963,293.48007,41.29955,2717.6433,2688.961,28.682287
15,316.22357,275.1321,41.091457,2715.7163,2687.2275,28.488815
15,330.73444,291.12164,39.61281,2709.4539,2681.0417,28.412207
15,318.18497,279.11636,39.068607,2713.7583,2685.2998,28.458445
15,322.08145,281.9534,40.12804,2715.9346,2687.238,28.696598
15,313.44138,273.7463,39.69506,2713.7969,2684.8376,28.959288
15,324.07812,283.7531,40.324997,2716.4272,2687.3745,29.052752
15,311.15646,270.01868,41.13778,2722.4368,2693.497,28.939774
15,313.30304,272.78238,40.520668,2712.8608,2684.2168,28.643982
15,307.1015,267.02756,40.073956,2707.1838,2678.8853,28.298538
15,316.60248,278.04688,38.55561,2702.312,2674.188,28.123995
15,316.26358,276.5658,39.697792,2703.476,2675.3086,28.167524
15,322.90802,282.87054,40.037487,2710.0957,2681.691,28.404678
15,304.54263,266.03165,38.51099,2713.4756,2684.784,28.691624
15,334.88705,295.25146,39.635582,2724.3403,2695.3318,29.008541
16,318.08545,277.20648,40.878956,2740.788,2711.728,29.059948
16,324.6976,285.50903,39.188576,2740.9058,2711.9429,28.962769
16,325.69434,284.3944,41.299942,2728.416,2699.7622,28.653786
16,319.61084,278.97534,40.6355,2731.8408,2703.4075,28.433249
16,369.44556,327.4846,41.960953,2717.488,2689.4382,28.04987
16,367.0304,327.58115,39.449238,2729.0715,2701.0825,27.989124
16,345.13007,307.02448,38.10558,2749.6458,2721.524,28.121778
16,362.22397,322.6944,39.52958,2755.9683,2727.6096,28.358555
16,352.44122,313.30786,39.133347,2761.7173,2733.1907,28.526608
16,354.5528,314.286,40.266777,2746.351,2718.004,28.347267
16,359.9971,319.1213,40.875782,2725.0364,2696.8452,28.19107
16,383.80463,342.08713,41.717514,2709.909,2681.9172,27.991652
16,377.586,335.2399,42.346115,2716.9485,2689.0051,27.943367
16,328.33273,290.71783,37.614906,2723.2844,2695.2002,28.084276
16,348.23624,307.01788,41.218365,2722.805,2694.3333,28.47163
16,347.1675,307.64594,39.52157,2717.2844,2688.5344,28.749998
16,358.47504,318.85547,39.619564,2717.5986,2688.8677,28.73091
16,357.42596,316.737,40.688965,2730.2322,2701.608,28.62429
16,362.9024,321.59845,41.303947,2726.1877,2697.825,28.362755
16,349.49475,308.04977,41.444984,2722.6924,2694.4006,28.291843
16,347.61908,308.0318,39.58728,2729.8494,2701.5376,28.31187
16,349.29535,310.02838,39.26696,2741.53,2713.1099,28.420145
16,362.85892,322.9479,39.911015,2736.7676,2708.2678,28.499836
16,330.35934,291.8601,38.499226,2726.3718,2697.7458,28.62601
16,382.68323,341.1163,41.566917,2726.1553,2697.2761,28.879206
16,336.2774,295.46332,40.814087,2732.6096,2703.6782,28.931368
16,337.46893,296.44507,41.02388,2733.817,2705.0505,28.766407
16,325.64197,286.64282,38.999153,2725.3655,2696.881,28.484486
16,345.3477,307.12042,38.227264,2717.8396,2689.527,28.31244
16,337.7435,299.44318,38.30032,2720.2144,2691.9326,28.281855
16,342.1337,303.34174,38.79195,2720.4329,2691.9795,28.453472
16,332.88034,293.29053,39.58982,2722.8042,2694.0034,28.800732
16,336.93396,297.32727,39.6067,2729.099,2699.9863,29.112755
16,346.48798,305.1268,41.361183,2726.259,2697.0293,29.229738
16,344.493,304.31055,40.182453,2717.3076,2688.1948,29.112806
16,326.8811,288.12646,38.754646,2718.0413,2689.1191,28.92204
16,349.32248,308.97906,40.343407,2719.8901,2691.2778,28.612381
16,349.39557,308.4621,40.933464,2705.924,2677.5247,28.399382
16,351.291,310.2888,41.002197,2701.396,2672.964,28.431938
16,343.80267,304.34088,39.461784,2714.0232,2685.3503,28.672768
16,339.25513,297.72482,41.53031,2717.9243,2689.0696,28.854658
16,332.18115,292.24994,39.931213,2716.9993,2687.9585,29.040741
16,344.69275,303.55334,41.139404,2715.4958,2686.3857,29.110128
16,350.43338,309.15613,41.277252,2723.5122,2694.4885,29.02371
16,334.66238,292.22882,42.43357,2726.9094,2698.0186,28.890831
16,347.1133,306.88843,40.224876,2724.4263,2695.7302,28.695929
16,343.83673,302.34717,41.48958,2726.519,2698.1545,28.364473
16,365.4593,325.95816,39.501137,2721.5093,2693.126,28.383356
16,358.97577,319.35162,39.62415,2724.8267,2696.2334,28.593325
16,365.70862,324.21313,41.495487,2735.2888,2706.3557,28.93306
16,346.9692,306.4602,40.509,2737.157,2708.0479,29.109158
16,338.54962,299.13647,39.41313,2735.4688,2706.2966,29.172136
16,337.87543,298.0572,39.818253,2722.9453,2693.7854,29.1599
16,338.55228,298.28265,40.269627,2718.748,2689.627,29.12101
16,351.73813,308.74747,42.99066,2722.022,2693.1487,28.87328
16,331.5308,292.1233,39.407513,2713.666,2685.039,28.626972
16,347.269,307.1859,40.083107,2707.9236,2679.3628,28.560757
16,342.154,302.85275,39.301228,2705.484,2676.8733,28.610668
16,366.8802,326.01447,40.865726,2709.6187,2680.91,28.708847
16,354.62527,315.2719,39.353355,2719.077,2690.294,28.782867
16,328.35513,288.1222,40.232933,2723.8152,2694.979,28.836061
16,328.9328,286.8993,42.033493,2715.1858,2686.4382,28.747612
16,339.97894,299.92633,40.052605,2712.6777,2683.926,28.751598
16,335.02588,294.73584,40.290047,2718.4133,2689.6726,28.740717
16,352.87723,308.989,43.888214,2716.3232,2687.4312,28.892197
16,320.67944,281.64142,39.038025,2714.3118,2685.3257,28.986088
16,332.41986,292.87997,39.53989,2713.252,2684.257,28.994852
16,331.7164,291.70978,40.006622,2704.4631,2675.6294,28.833782
16,326.84235,287.08374,39.758595,2702.42,2673.6921,28.727812
16,342.316,300.9101,41.405914,2708.0815,2679.445,28.636478
16,312.74142,271.59454,41.14687,2716.696,2688.024,28.672018
16,331.25122,291.63968,39.61154,2712.6633,2683.9568,28.70653
16,328.9369,288.59415,40.342728,2710.8933,2682.2153,28.677923
16,315.859,276.6516,39.207394,2716.7456,2688.1074,28.638063
16,321.75677,281.99625,39.760517,2717.4731,2688.9473,28.525805
16,339.05203,299.61682,39.435204,2715.5093,2686.9868,28.522425
16,328.63223,289.54407,39.088165,2708.715,2680.1287,28.586418
16,316.70908,274.24313,42.46594,2710.897,2682.1863,28.710794
16,331.60834,291.747,39.86133,2714.4956,2685.7026,28.792967
16,311.9361,271.7964,40.139706,2717.486,2688.6191,28.867037
16,315.6345,275.5329,40.101597,2717.0796,2688.2307,28.848969
16,332.30048,292.1585,40.141953,2714.4014,2685.6333,28.767975
16,309.40402,270.33386,39.07017,2711.6929,2683.017,28.675716
16,319.35764,279.5641,39.79355,2710.3755,2681.645,28.730583
16,320.6821,280.58252,40.09958,2706.5789,2677.836,28.742912
16,307.89676,267.3907,40.506077,2709.9692,2681.1587,28.810663
