epoch,loss,reconstruction_loss,divergence_loss,test_loss,test_rec,test_div,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,main_folder,losses_file,run
11,610.2000235443038,560.7715226582278,49.428502493670884,2021.8582962025318,1985.068027848101,36.79027329113924,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
12,551.8775153164556,503.39740392405065,48.480108025316454,2007.7577392405062,1971.591612658228,36.166125202531646,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
13,507.75907784810124,460.5989983544304,47.160079556962025,1996.4249430379748,1961.2269835443037,35.19795024050633,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
14,468.1709464556962,421.9881324050633,46.18281453164557,1983.562498734177,1948.916141772152,34.64635784810127,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
15,445.03058569620254,399.9048439240506,45.1257434556962,1982.8745392405062,1948.794094936709,34.0804387721519,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
16,413.4041427848101,369.0304850632911,44.373660455696196,1968.5651265822783,1935.0362835443038,33.52883353164557,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
17,392.9212193670886,349.48887658227846,43.43234288607595,1965.1618329113924,1932.163617721519,32.99821241772152,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
18,371.62782506329114,329.04848670886076,42.57933641772152,1960.054124050633,1927.5423101265822,32.511811734177215,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
19,358.5634346835443,316.48404810126584,42.079385696202536,1955.9906012658228,1923.8344759493673,32.15611969620253,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
20,341.2615130379747,299.94210556962025,41.3194079113924,1949.5529139240507,1917.8270734177215,31.725834392405062,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
21,333.7586103797468,293.0050335443038,40.75357607594937,1950.7167430379748,1919.3088962025317,31.40785336708861,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
22,318.0297069620253,277.7014692405063,40.32824055696202,1943.1478683544306,1912.0402354430382,31.107628696202536,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
23,302.57659278481015,262.84987468354433,39.72671978481013,1940.0656708860758,1909.2983493670883,30.76733216455696,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
24,297.79021265822786,258.54089506329115,39.24931587341772,1940.3952443037974,1909.9089303797466,30.48631118987342,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
25,291.48510316455696,252.54930645569618,38.93579778481013,1938.3902632911393,1908.0585202531645,30.331752835443037,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
26,283.71151025316453,245.04550012658225,38.666009670886076,1937.0344417721521,1906.824240506329,30.210202050632912,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
27,274.3505482278481,236.06733329113922,38.28321616455696,1935.051835443038,1905.083,29.9688392278481,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
28,270.6166541772152,232.5765934177215,38.040060278481015,1933.5265582278482,1903.6932632911391,29.833302759493673,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
29,263.1687832911392,225.4341664556962,37.73461630379747,1932.4151493670888,1902.7558113924051,29.659344658227848,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
30,257.398907721519,219.86264303797466,37.53626467088608,1930.9292113924053,1901.3261898734177,29.603037012658227,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
31,245.85580506329114,208.6368688607595,37.218935860759494,1926.0172265822785,1896.590741772152,29.42649369620253,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
0,3128.917394949495,3095.667452525253,33.24992865656566,3211.2481353535354,3179.50972020202,31.738416717171717,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
1,2363.977596969697,2335.0339414141413,28.94365104040404,2620.457728282828,2593.313882828283,27.143851494949494,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
2,1966.5095,1934.3927151515152,32.11679862626263,2327.746892929293,2298.2661313131316,29.480763797979797,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
3,1684.4283373737373,1649.5519303030303,34.8764031010101,2101.824587878788,2069.657716161616,32.16687034343435,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
4,1471.9499282828283,1434.1969212121212,37.75300435353535,1996.6341373737375,1962.3538757575757,34.28026537373737,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
5,1286.1337828282828,1244.1573232323233,41.97646005050505,1957.7633535353534,1920.8044222222222,36.95892204040404,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
6,1105.590516060606,1059.8612395959597,45.729278525252525,1949.666913131313,1910.9508989898989,38.716021777777776,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
7,949.9600385858587,901.5444617171718,48.415577949494946,1955.1281101010102,1915.6857858585859,39.442323333333334,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
8,820.7386765656565,771.2523347474748,49.48634344444444,1958.6312606060606,1919.419205050505,39.212049535353536,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
9,735.1832898989899,685.4074194949494,49.77586938383839,1960.5885707070709,1921.7922242424243,38.79634477777778,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
10,634.5337978787879,585.6757791919192,48.8580153939394,1941.065894949495,1903.2585727272728,37.807329383838386,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
11,571.7013042424243,523.8644021212122,47.836901404040404,1930.5623828282828,1893.8070313131313,36.755344,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
12,536.5798897979798,489.7806853535354,46.799204323232324,1929.8549494949493,1893.9475828282827,35.907369555555555,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
13,490.6078556565657,444.7399372727273,45.86791929292929,1920.6963757575759,1885.676314141414,35.02006087878788,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
14,464.7290861616162,419.90212,44.82696416161616,1919.3709010101009,1885.1351090909093,34.23579412121212,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
15,432.06395484848485,388.0870678787879,43.97688877777778,1912.1510030303032,1878.5493949494949,33.6016135959596,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
16,408.86546888888887,365.7798354545455,43.085635181818176,1909.4512666666667,1876.5332717171716,32.91798036363636,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
17,388.89719434343436,346.4982885858586,42.39890579797979,1907.4550474747475,1875.008928282828,32.4461206969697,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
18,372.90881949494946,331.0366293939394,41.872189858585855,1905.3963424242424,1873.3344888888887,32.06185396969697,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
19,370.4293632323232,329.0537533333333,41.37560963636364,1907.6369282828284,1875.9457818181818,31.691148414141416,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
20,343.4735963636363,302.80926555555556,40.66433054545455,1902.2244787878788,1870.965207070707,31.259270636363638,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
21,327.53716383838383,287.3254621212121,40.211701414141416,1896.3339545454546,1865.3413757575759,30.99258935353535,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
22,328.7556318181818,288.9439774747475,39.811656757575754,1900.455091919192,1869.7734454545455,30.681659595959598,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
23,313.8104207070707,274.28994515151516,39.52047391919192,1896.0346070707071,1865.4659313131313,30.568677848484846,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
24,311.98520626262626,272.6163033333333,39.36890380808081,1899.297982828283,1868.8896676767677,30.408313111111113,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
25,288.4469993939394,249.57959848484847,38.86739894949495,1886.8695444444443,1856.7703303030303,30.099208444444447,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
26,285.0756721212121,246.6140777777778,38.461592929292934,1889.510893939394,1859.6559383838382,29.854962313131313,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
27,282.64668242424244,244.46152656565656,38.18515434343434,1890.076709090909,1860.3758535353536,29.70085194949495,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
28,275.7402681818182,237.61795393939394,38.12231329292929,1888.3773343434343,1858.6786212121212,29.698719717171716,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
29,265.09734777777777,227.24912626262625,37.848220121212115,1884.5073060606062,1854.9973676767677,29.509935686868687,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
30,262.487021010101,224.871172020202,37.615849181818184,1884.9578393939394,1855.5532626262625,29.40457598989899,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
31,259.402193030303,221.90014525252525,37.50204641414142,1885.6869363636363,1856.3973848484848,29.28954613131313,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/4,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/4/losses.csv,4
