tsne0,tsne1,label
-39.80057,-39.942005,cerebral cortex - glial cells
-22.836002,-35.654613,cerebral cortex - glial cells
-27.505337,-39.933598,cerebral cortex - glial cells
-36.133957,-38.956738,cerebral cortex - glial cells
-18.70755,-36.652412,cerebral cortex - glial cells
-34.404945,-33.998306,cerebral cortex - glial cells
-39.107338,-40.098206,cerebral cortex - glial cells
-37.773987,-35.19613,cerebral cortex - glial cells
-27.485678,-29.920338,cerebral cortex - glial cells
-27.459871,-39.810257,cerebral cortex - glial cells
-39.77371,-40.58974,cerebral cortex - glial cells
-20.993711,-30.633272,cerebral cortex - glial cells
-35.98202,-37.461765,cerebral cortex - glial cells
-26.429497,-43.427372,cerebral cortex - glial cells
-21.81158,-36.405914,cerebral cortex - glial cells
-29.541811,-30.99447,cerebral cortex - glial cells
-24.338335,-39.21007,cerebral cortex - glial cells
-28.111889,-43.684578,cerebral cortex - glial cells
-27.465075,-43.452393,cerebral cortex - glial cells
-25.70325,-40.90194,cerebral cortex - glial cells
-35.42774,-38.43665,cerebral cortex - glial cells
-24.228348,-35.620045,cerebral cortex - glial cells
-22.93566,-25.0746,cerebral cortex - glial cells
-21.578161,-29.34751,cerebral cortex - glial cells
-35.676838,-38.730515,cerebral cortex - glial cells
-24.3674,-37.494556,cerebral cortex - glial cells
-38.711414,-40.205517,cerebral cortex - glial cells
-24.792307,-36.378647,cerebral cortex - glial cells
-39.098267,-41.04806,cerebral cortex - glial cells
-24.454514,-40.25562,cerebral cortex - glial cells
-28.903755,-29.99511,cerebral cortex - glial cells
-24.631102,-40.008118,cerebral cortex - glial cells
-20.748499,-29.210638,cerebral cortex - glial cells
-29.484869,-30.65672,cerebral cortex - glial cells
-36.637913,-37.278145,cerebral cortex - glial cells
-21.353088,-32.581806,cerebral cortex - glial cells
-24.75302,-31.900661,cerebral cortex - glial cells
-38.246624,-36.74536,cerebral cortex - glial cells
-23.727043,-38.64771,cerebral cortex - glial cells
-25.524292,-43.782715,cerebral cortex - glial cells
-22.407185,-29.721157,cerebral cortex - glial cells
-28.260332,-43.738747,cerebral cortex - glial cells
-18.755337,-36.65148,cerebral cortex - glial cells
-20.798613,-30.732273,cerebral cortex - glial cells
-26.170753,-41.89918,cerebral cortex - glial cells
-33.266125,-35.254726,cerebral cortex - glial cells
-23.633411,-38.326416,cerebral cortex - glial cells
-22.321987,-37.082993,cerebral cortex - glial cells
-18.355604,-35.668175,cerebral cortex - glial cells
-34.848503,-34.658787,cerebral cortex - glial cells
-22.298939,-37.17023,cerebral cortex - glial cells
-20.940952,-31.880396,cerebral cortex - glial cells
-37.721783,-38.93986,cerebral cortex - glial cells
-22.306263,-37.26178,cerebral cortex - glial cells
-23.820433,-38.71176,cerebral cortex - glial cells
-28.21601,-43.60467,cerebral cortex - glial cells
-36.66035,-39.901196,cerebral cortex - glial cells
-32.767094,-35.997063,cerebral cortex - glial cells
-21.282436,-32.59964,cerebral cortex - glial cells
-32.934467,-35.739197,cerebral cortex - glial cells
-21.014244,-30.637978,cerebral cortex - glial cells
-37.865997,-38.801914,cerebral cortex - glial cells
-21.35757,-24.765865,cerebral cortex - glial cells
-24.222843,-30.854548,cerebral cortex - glial cells
