tsne0,tsne1,label
-22.208693,-3.7001715,cerebral cortex - glial cells
-22.088474,-4.420872,cerebral cortex - glial cells
-22.095427,-4.2158446,cerebral cortex - glial cells
-22.003801,-3.5683022,cerebral cortex - glial cells
-21.962572,-3.1184964,cerebral cortex - glial cells
-22.596207,-2.57245,cerebral cortex - glial cells
-22.465498,-2.684004,cerebral cortex - glial cells
-22.153145,-2.687222,cerebral cortex - glial cells
-21.547764,-3.2448645,cerebral cortex - glial cells
-21.315184,-3.0070374,cerebral cortex - glial cells
-21.628618,-2.9618886,cerebral cortex - glial cells
-22.18785,-2.562597,cerebral cortex - glial cells
-21.72955,-3.208807,cerebral cortex - glial cells
-21.886919,-2.846856,cerebral cortex - glial cells
-22.133648,-2.357549,cerebral cortex - glial cells
-23.67608,-1.8273752,cerebral cortex - glial cells
-23.74306,-1.7811944,cerebral cortex - glial cells
-23.673658,-1.841505,cerebral cortex - glial cells
-23.523558,-1.893606,cerebral cortex - glial cells
-23.99059,-1.6480198,cerebral cortex - glial cells
-24.096006,-1.7230488,cerebral cortex - glial cells
-26.097677,-3.379619,cerebral cortex - glial cells
-25.932613,-3.8203118,cerebral cortex - glial cells
-25.944862,-3.8421147,cerebral cortex - glial cells
-25.94837,-3.871631,cerebral cortex - glial cells
-26.097397,-4.4220595,cerebral cortex - glial cells
-25.964228,-4.2664022,cerebral cortex - glial cells
-25.918587,-4.214792,cerebral cortex - glial cells
-25.795448,-4.1544127,cerebral cortex - glial cells
-25.91396,-4.2381105,cerebral cortex - glial cells
-25.889149,-4.212967,cerebral cortex - glial cells
-25.882439,-4.2825274,cerebral cortex - glial cells
-25.883207,-4.052909,cerebral cortex - glial cells
-23.352234,3.7818165,cerebral cortex - glial cells
-25.93962,-3.5645342,cerebral cortex - glial cells
-23.364063,3.9180794,cerebral cortex - glial cells
-26.996025,-0.22421491,cerebral cortex - glial cells
-26.984982,-0.43345183,cerebral cortex - glial cells
-27.303661,-0.20682363,cerebral cortex - glial cells
-26.80393,-0.47766414,cerebral cortex - glial cells
-27.654303,0.0247787,cerebral cortex - glial cells
