tsne0,tsne1,label
35.562683,4.021483,cerebral cortex - glial cells
36.84274,-1.9791802,cerebral cortex - glial cells
39.00176,-2.3263607,cerebral cortex - glial cells
46.510242,2.9001088,cerebral cortex - glial cells
37.25948,5.0294504,cerebral cortex - glial cells
35.1597,-1.00838,cerebral cortex - glial cells
46.503613,2.80254,cerebral cortex - glial cells
37.082207,5.185158,cerebral cortex - glial cells
51.50834,2.7961125,cerebral cortex - glial cells
46.45424,2.6708493,cerebral cortex - glial cells
42.581642,4.9985914,cerebral cortex - glial cells
42.741825,4.8546324,cerebral cortex - glial cells
39.520393,6.276559,cerebral cortex - glial cells
40.238205,-2.3740227,cerebral cortex - glial cells
43.893513,4.072782,cerebral cortex - glial cells
39.250015,-2.6107707,cerebral cortex - glial cells
37.233803,-3.5409505,cerebral cortex - glial cells
43.847298,4.466707,cerebral cortex - glial cells
38.65169,-3.4524462,cerebral cortex - glial cells
52.22497,3.4169106,cerebral cortex - glial cells
34.670773,3.539612,cerebral cortex - glial cells
35.440674,3.8538108,cerebral cortex - glial cells
37.00822,5.280641,cerebral cortex - glial cells
37.499126,-3.5807157,cerebral cortex - glial cells
50.25127,2.1495032,cerebral cortex - glial cells
34.484215,1.5509651,cerebral cortex - glial cells
42.52601,4.961852,cerebral cortex - glial cells
44.074776,4.1457424,cerebral cortex - glial cells
40.91848,-0.19329698,cerebral cortex - glial cells
37.3103,-3.5828488,cerebral cortex - glial cells
48.90893,3.2862954,cerebral cortex - glial cells
34.464027,1.4289442,cerebral cortex - glial cells
36.171333,-1.8791459,cerebral cortex - glial cells
34.14263,1.870139,cerebral cortex - glial cells
34.42007,2.6700916,cerebral cortex - glial cells
36.69681,-2.9125218,cerebral cortex - glial cells
35.282673,-1.8347524,cerebral cortex - glial cells
49.709045,2.4633465,cerebral cortex - glial cells
36.226936,-1.889522,cerebral cortex - glial cells
51.24041,4.179429,cerebral cortex - glial cells
40.619827,-2.2750049,cerebral cortex - glial cells
49.665253,2.8408918,cerebral cortex - glial cells
36.36755,-1.9495581,cerebral cortex - glial cells
34.542007,-0.27940646,cerebral cortex - glial cells
38.131878,-3.4316964,cerebral cortex - glial cells
34.42981,0.021173252,cerebral cortex - glial cells
50.47682,2.1512854,cerebral cortex - glial cells
49.738655,2.5404031,cerebral cortex - glial cells
40.55623,-2.2326915,cerebral cortex - glial cells
36.755314,-2.675545,cerebral cortex - glial cells
42.765106,4.8440967,cerebral cortex - glial cells
40.46055,5.802894,cerebral cortex - glial cells
34.49241,1.1455851,cerebral cortex - glial cells
36.82606,-2.5061147,cerebral cortex - glial cells
35.346855,-0.92408216,cerebral cortex - glial cells
34.345985,2.5435686,cerebral cortex - glial cells
34.17092,1.8651855,cerebral cortex - glial cells
36.963978,-3.5802202,cerebral cortex - glial cells
45.909386,2.6924574,cerebral cortex - glial cells
46.511955,3.1655416,cerebral cortex - glial cells
43.416992,4.8290014,cerebral cortex - glial cells
49.72748,2.8095002,cerebral cortex - glial cells
46.522648,2.9381003,cerebral cortex - glial cells
38.298843,5.913574,cerebral cortex - glial cells
40.80711,5.7501693,cerebral cortex - glial cells
35.735798,4.2429695,cerebral cortex - glial cells
49.692608,2.8718767,cerebral cortex - glial cells
32.525097,-2.8548615,cerebral cortex - glial cells
51.190334,4.178966,cerebral cortex - glial cells
37.593266,4.930292,cerebral cortex - glial cells
46.510815,2.876017,cerebral cortex - glial cells
34.571136,3.2579288,cerebral cortex - glial cells
49.74755,2.3896728,cerebral cortex - glial cells
39.59649,6.348083,cerebral cortex - glial cells
34.64053,3.5403793,cerebral cortex - glial cells
51.938755,3.8428998,cerebral cortex - glial cells
36.877754,-3.4570029,cerebral cortex - glial cells
48.647972,3.5489993,cerebral cortex - glial cells
41.462925,-0.88488036,cerebral cortex - glial cells
35.02103,3.5641897,cerebral cortex - glial cells
36.795475,-3.3267024,cerebral cortex - glial cells
40.662914,-2.1912525,cerebral cortex - glial cells
41.17878,-1.4369047,cerebral cortex - glial cells
51.72076,3.986408,cerebral cortex - glial cells
40.59877,-2.2202508,cerebral cortex - glial cells
40.292538,-2.398668,cerebral cortex - glial cells
50.533234,2.1228948,cerebral cortex - glial cells
38.433887,6.0478125,cerebral cortex - glial cells
38.34212,6.0853295,cerebral cortex - glial cells
48.2732,3.581938,cerebral cortex - glial cells
36.842396,-1.995463,cerebral cortex - glial cells
42.5999,4.932395,cerebral cortex - glial cells
44.70368,4.2776337,cerebral cortex - glial cells
40.206497,-2.4506137,cerebral cortex - glial cells
42.145096,5.254576,cerebral cortex - glial cells
52.374847,3.5742452,cerebral cortex - glial cells
34.16269,2.0107749,cerebral cortex - glial cells
34.98727,3.4934924,cerebral cortex - glial cells
41.136894,-1.4125654,cerebral cortex - glial cells
48.498028,3.645676,cerebral cortex - glial cells
34.44029,3.2861757,cerebral cortex - glial cells
36.984158,-3.5315807,cerebral cortex - glial cells
49.205456,3.1494715,cerebral cortex - glial cells
44.744064,4.2279015,cerebral cortex - glial cells
36.460644,-1.9272414,cerebral cortex - glial cells
36.70024,4.92511,cerebral cortex - glial cells
41.147865,5.847189,cerebral cortex - glial cells
34.64023,0.24201465,cerebral cortex - glial cells
48.214005,3.5887966,cerebral cortex - glial cells
34.41189,2.9637463,cerebral cortex - glial cells
34.43306,0.48081768,cerebral cortex - glial cells
35.3524,-1.022825,cerebral cortex - glial cells
38.36313,6.069753,cerebral cortex - glial cells
34.425102,1.4931232,cerebral cortex - glial cells
34.422558,1.4621311,cerebral cortex - glial cells
34.460247,2.9816184,cerebral cortex - glial cells
38.599377,6.0831676,cerebral cortex - glial cells
43.633995,4.248296,cerebral cortex - glial cells
38.74068,-3.519252,cerebral cortex - glial cells
41.177444,-1.4552754,cerebral cortex - glial cells
42.62929,4.939176,cerebral cortex - glial cells
40.423145,1.0625374,cerebral cortex - glial cells
42.630165,4.911104,cerebral cortex - glial cells
47.912,3.872041,cerebral cortex - glial cells
50.28245,2.2232854,cerebral cortex - glial cells
35.21532,3.7571719,cerebral cortex - glial cells
36.70004,4.9008446,cerebral cortex - glial cells
41.445072,-0.91629064,cerebral cortex - glial cells
34.550003,-0.29643404,cerebral cortex - glial cells
39.25427,6.250837,cerebral cortex - glial cells
36.80884,-3.444007,cerebral cortex - glial cells
44.00418,4.7072973,cerebral cortex - glial cells
42.79587,4.876638,cerebral cortex - glial cells
36.719498,-2.6003604,cerebral cortex - glial cells
40.778748,-1.9614619,cerebral cortex - glial cells
50.34807,2.2192874,cerebral cortex - glial cells
34.442184,2.7380297,cerebral cortex - glial cells
34.31366,2.1821222,cerebral cortex - glial cells
46.303627,2.5777152,cerebral cortex - glial cells
49.26204,3.198414,cerebral cortex - glial cells
37.647594,-3.4157033,cerebral cortex - glial cells
36.941196,5.214602,cerebral cortex - glial cells
38.430614,6.0510435,cerebral cortex - glial cells
51.962173,3.018287,cerebral cortex - glial cells
40.406414,1.5489572,cerebral cortex - glial cells
52.33156,3.4399576,cerebral cortex - glial cells
36.24982,-1.847606,cerebral cortex - glial cells
35.87342,4.3468637,cerebral cortex - glial cells
35.77137,4.264176,cerebral cortex - glial cells
46.55762,3.1358907,cerebral cortex - glial cells
36.91637,-2.1891925,cerebral cortex - glial cells
34.585136,-0.23768862,cerebral cortex - glial cells
40.479923,1.1297034,cerebral cortex - glial cells
51.679806,3.9914181,cerebral cortex - glial cells
39.2432,6.248605,cerebral cortex - glial cells
44.93032,3.4305146,cerebral cortex - glial cells
38.922047,6.0613923,cerebral cortex - glial cells
48.075188,3.6710813,cerebral cortex - glial cells
43.90462,4.633534,cerebral cortex - glial cells
41.523716,5.6755652,cerebral cortex - glial cells
47.86923,3.9016857,cerebral cortex - glial cells
38.569557,-3.463007,cerebral cortex - glial cells
-33.45683,25.079159,cerebellum - Purkinje cells
-39.3868,24.116463,cerebellum - Purkinje cells
-38.922478,21.207874,cerebellum - Purkinje cells
-25.356812,16.923729,cerebellum - Purkinje cells
-34.68877,25.206104,cerebellum - Purkinje cells
-33.872704,24.891687,cerebellum - Purkinje cells
-34.795357,25.274006,cerebellum - Purkinje cells
-28.661747,18.267563,cerebellum - Purkinje cells
-29.62066,20.213871,cerebellum - Purkinje cells
-40.048325,23.703218,cerebellum - Purkinje cells
-39.97003,23.410873,cerebellum - Purkinje cells
-38.8249,20.586308,cerebellum - Purkinje cells
-32.02757,23.739866,cerebellum - Purkinje cells
-33.899345,15.221361,cerebellum - Purkinje cells
-34.69041,25.459032,cerebellum - Purkinje cells
-38.27117,17.20907,cerebellum - Purkinje cells
-25.39951,17.077343,cerebellum - Purkinje cells
-27.827276,16.279144,cerebellum - Purkinje cells
-35.641006,15.285463,cerebellum - Purkinje cells
-33.056362,15.411941,cerebellum - Purkinje cells
-29.614912,21.696167,cerebellum - Purkinje cells
-27.97796,16.754028,cerebellum - Purkinje cells
-30.888039,23.28187,cerebellum - Purkinje cells
-40.029934,23.413239,cerebellum - Purkinje cells
-24.127071,18.187788,cerebellum - Purkinje cells
-29.596066,20.165144,cerebellum - Purkinje cells
-35.713875,25.577211,cerebellum - Purkinje cells
-27.459808,16.284513,cerebellum - Purkinje cells
-31.94882,23.73975,cerebellum - Purkinje cells
-38.246662,24.994291,cerebellum - Purkinje cells
-38.569878,25.015175,cerebellum - Purkinje cells
-37.924156,15.73882,cerebellum - Purkinje cells
-27.939663,16.730347,cerebellum - Purkinje cells
-38.912674,21.585014,cerebellum - Purkinje cells
-38.837032,21.717762,cerebellum - Purkinje cells
-34.73443,25.45389,cerebellum - Purkinje cells
-35.44746,18.075233,cerebellum - Purkinje cells
-34.84136,15.209213,cerebellum - Purkinje cells
-39.016346,24.429243,cerebellum - Purkinje cells
-28.395693,17.634453,cerebellum - Purkinje cells
-39.7367,22.880749,cerebellum - Purkinje cells
-27.866093,16.733696,cerebellum - Purkinje cells
-32.78967,24.271526,cerebellum - Purkinje cells
-32.047485,23.77959,cerebellum - Purkinje cells
-35.93282,15.256707,cerebellum - Purkinje cells
-32.82579,24.586254,cerebellum - Purkinje cells
-29.474197,20.906754,cerebellum - Purkinje cells
-24.186365,17.93915,cerebellum - Purkinje cells
-24.5678,16.990305,cerebellum - Purkinje cells
-32.87025,24.644484,cerebellum - Purkinje cells
-36.596554,15.452483,cerebellum - Purkinje cells
-30.13643,23.034218,cerebellum - Purkinje cells
-28.323248,17.514875,cerebellum - Purkinje cells
-31.43975,23.467505,cerebellum - Purkinje cells
-39.424324,24.123156,cerebellum - Purkinje cells
-38.866756,21.621466,cerebellum - Purkinje cells
-33.949753,15.188437,cerebellum - Purkinje cells
-34.32814,24.891342,cerebellum - Purkinje cells
-39.43873,22.584661,cerebellum - Purkinje cells
-34.81911,25.47794,cerebellum - Purkinje cells
-38.715458,24.737616,cerebellum - Purkinje cells
-29.62833,21.729628,cerebellum - Purkinje cells
-38.32256,15.942595,cerebellum - Purkinje cells
-29.03226,19.330376,cerebellum - Purkinje cells
-27.925186,16.732183,cerebellum - Purkinje cells
-36.9568,25.045132,cerebellum - Purkinje cells
-40.05761,23.6119,cerebellum - Purkinje cells
-34.82102,15.172279,cerebellum - Purkinje cells
-33.7878,15.284516,cerebellum - Purkinje cells
-29.592247,21.491701,cerebellum - Purkinje cells
-29.020617,22.410408,cerebellum - Purkinje cells
-28.610605,18.043325,cerebellum - Purkinje cells
-27.915081,16.742151,cerebellum - Purkinje cells
-32.69099,15.446006,cerebellum - Purkinje cells
-38.575737,24.986582,cerebellum - Purkinje cells
-33.89939,24.874613,cerebellum - Purkinje cells
-26.40657,16.336946,cerebellum - Purkinje cells
-35.115005,15.271812,cerebellum - Purkinje cells
