emb0,emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,label,file_n,sample_n,file_name
2.2066276,0.72966117,1.371036,1.9680321,0.529299,1.4861741,3.8862972,0.74014163,1.4315064,-0.11726838,0.60878855,0.90216947,1.593393,-0.9073349,0.7395281,0.054424465,2.066019,2.812045,2.5854,1.634524,0.495349,0.029368103,1.7044435,0.7820021,0.91634965,0.70685565,0.5603311,3.0136476,3.4063153,1.4935696,0.98887587,0.64161414,vagina_-_squamous_epithelial_cells_2,103,4852,vagina_-_squamous_epithelial_cells_2_5000(3)
1.6697007,0.7311467,0.87017965,1.5682632,0.3442998,1.9506392,2.98896,0.9674487,1.1433687,0.4529189,1.490567,0.26323408,1.010491,-0.07121521,0.45737484,0.7199439,1.6279659,2.230631,2.0247142,1.7888126,-0.03057468,0.11410624,1.2339263,0.1089108,1.3125595,1.0541472,0.7138958,2.3771596,1.5865726,1.9228878,0.4737565,0.21338087,vagina_-_squamous_epithelial_cells_2,103,3755,vagina_-_squamous_epithelial_cells_2_5000(3)
1.0333226,1.0113894,1.1551806,2.0989723,0.628376,1.2183996,3.5490732,1.1442351,1.1183022,-0.20768756,1.1058247,0.7715187,1.5898769,-0.30593055,1.0065684,1.1513242,1.8156945,3.3531141,1.905316,1.5888438,0.22912055,-0.27931374,2.040604,0.49226037,1.8454494,1.727394,0.56882846,1.7096092,0.93023175,1.5085065,0.94375616,-0.094023824,vagina_-_squamous_epithelial_cells_2,103,1432,vagina_-_squamous_epithelial_cells_2_5000(3)
1.8734484,0.96512073,1.2314003,1.2803836,-0.7473561,1.4508842,3.1335962,0.7282165,1.3018844,0.37356538,0.7461492,0.45349553,1.5763979,0.060328543,0.29044193,0.46312356,1.6395783,2.762586,2.325858,1.1375659,0.34341472,0.06526095,1.1258376,0.3136192,2.151204,0.74660456,0.9498308,1.9915545,1.7026426,1.0334021,1.417873,0.3647318,vagina_-_squamous_epithelial_cells_2,103,39,vagina_-_squamous_epithelial_cells_2_5000(3)
0.5482368,1.5587871,0.48425406,0.6967646,1.3234464,0.73747635,0.2516709,1.1204497,0.37025487,0.5745804,2.1675873,0.8269038,0.06764895,1.8215693,1.249349,1.1014261,1.312046,0.46913925,-0.30857068,1.0715702,1.1807002,2.5717077,-1.0102226,1.1356854,0.0854069,0.7377223,1.1349564,0.6554651,0.68295527,0.4953916,3.6401653,-0.21241939,lateral_ventricle_-_glial_cells_2,104,2244,lateral_ventricle_-_glial_cells_2_5000(0)
0.82207674,0.85476637,1.3551114,0.95000756,1.3703346,1.1742277,-0.4033578,1.6493189,1.3949572,1.0359832,1.4755964,1.3310001,1.6028953,1.5083647,2.4794836,1.1445179,1.1517391,1.3105407,-0.5821333,1.3836114,2.3159883,2.224576,0.0045183897,0.1695534,0.17054981,0.35578984,1.0306224,0.1601494,0.07531965,1.6774496,3.0326235,-0.1974163,lateral_ventricle_-_glial_cells_2,104,2882,lateral_ventricle_-_glial_cells_2_5000(0)
0.15404701,0.17185181,1.037578,0.3258875,1.5474826,1.5400324,0.28340882,0.8479142,1.1577961,0.46950668,3.001494,1.2729172,1.4939256,2.2495346,0.77697253,1.1784431,1.0227535,0.7567559,0.2719761,1.9198482,2.1897743,3.1414175,-0.55534214,0.4616056,0.88519275,1.010906,1.1306843,1.0543263,-0.21850991,1.554159,3.471469,0.87423813,lateral_ventricle_-_glial_cells_2,104,3235,lateral_ventricle_-_glial_cells_2_5000(0)
0.53390276,1.0505126,0.55763316,1.2948145,1.4465361,1.4913573,0.11881465,1.1596488,-0.23006588,1.2762109,3.4287643,1.062163,-0.23229986,2.2145133,0.9503977,0.49756482,1.455649,0.43558615,0.07426369,1.8765492,1.3018914,2.7199783,-0.3986507,1.5774829,0.17658943,0.0023708344,1.8643874,1.1358652,1.0345987,0.93123597,2.4371464,0.24666274,lateral_ventricle_-_glial_cells_2,104,302,lateral_ventricle_-_glial_cells_2_5000(0)
0.58365554,0.983347,1.457216,0.17441708,1.3537494,1.0065422,-0.10760206,0.36079687,0.76452523,1.0826162,1.710947,1.3681628,0.71401405,1.658719,1.9604902,1.3686335,1.3522882,0.64895827,0.3276692,1.502696,1.3974633,2.624106,-0.44135654,0.9891605,0.03884834,0.40655208,1.5117098,1.7222202,0.60306823,1.2371157,2.5182118,0.11305213,lateral_ventricle_-_glial_cells_2,104,1921,lateral_ventricle_-_glial_cells_2_5000(0)
0.5526584,1.0111314,1.1755033,0.043714523,1.2580885,0.9402149,0.12930149,1.1538465,0.6051061,0.555973,2.405305,1.1853839,1.4242294,1.7341254,1.1195107,1.4330692,1.0996695,0.8110144,0.37408283,1.3014559,1.6143097,2.152886,0.0021018386,0.96623445,0.61592877,0.42748338,1.3711668,1.3933713,-0.09300864,1.7536528,3.0389748,0.0765869,lateral_ventricle_-_glial_cells_2,104,4402,lateral_ventricle_-_glial_cells_2_5000(0)
0.6993387,1.4698073,0.5167633,-0.11170697,1.5697738,1.425213,0.11880422,0.6345382,0.47718114,1.1125158,2.0552464,0.8716845,0.9436353,2.06955,1.826178,2.0253778,1.5699425,1.4296463,-0.060449064,1.3297373,2.0675695,2.8594017,-0.5347371,0.83125937,0.09391779,0.04205644,0.77193105,0.03430009,1.2152444,0.10635173,2.5750809,0.11310786,lateral_ventricle_-_glial_cells_2,104,1687,lateral_ventricle_-_glial_cells_2_5000(0)
1.0115081,1.0018996,1.3403393,0.8001,1.3745818,1.5632865,-0.6583696,1.0197086,0.16806394,1.3519236,1.8457592,0.947095,1.0136282,2.3541408,1.0502536,1.8109622,1.3125261,1.7455038,-0.0479542,1.5562928,1.2582808,2.8953,0.12170839,1.4036453,0.20160717,-0.4839003,1.5976309,1.0498538,0.8087127,1.014159,2.571569,-0.23528522,lateral_ventricle_-_glial_cells_2,104,333,lateral_ventricle_-_glial_cells_2_5000(0)
0.5440756,0.8927736,0.65703094,0.50710726,1.285891,1.4907348,0.046887577,1.2175508,0.456751,1.3625164,2.523577,1.5814708,0.8731874,2.1809893,0.92076993,1.0486681,1.2186167,0.95652634,-0.11995822,1.44523,1.9442744,3.2037861,-0.23404258,1.0049741,-0.15995729,0.45692623,0.99167484,0.81825423,0.37766436,1.1526707,1.9205774,0.6222867,lateral_ventricle_-_glial_cells_2,104,1329,lateral_ventricle_-_glial_cells_2_5000(0)
0.033351243,0.93604106,1.1457781,0.47026628,1.2689835,0.7332832,-0.659114,0.16994256,0.619738,0.06653392,1.7538711,0.6349861,1.5262189,1.6683378,1.6563525,1.0363191,0.6984054,0.8434591,0.029616594,1.5899696,1.6879315,2.2060947,-0.34398448,0.41500974,0.47132772,0.30458945,1.8529911,1.0251296,-0.1885913,1.697206,3.4486876,0.1957522,lateral_ventricle_-_glial_cells_2,104,2788,lateral_ventricle_-_glial_cells_2_5000(0)
0.9679824,1.225114,1.6495588,0.6834199,1.3500711,0.6670351,-0.59324414,1.6814618,0.55149233,0.28783846,2.1273327,1.2872609,1.1537898,0.9640218,2.5024915,1.4339982,1.3080661,0.1682725,0.17727381,1.5466554,2.7356815,2.3479335,-0.41494626,-0.32205796,0.06420523,0.11068523,1.7880169,0.87881273,0.66868544,1.4324431,3.2453346,-0.05177951,lateral_ventricle_-_glial_cells_2,104,3832,lateral_ventricle_-_glial_cells_2_5000(0)
0.42744586,0.9851457,0.91186094,0.8235248,1.502717,1.881551,-0.35664397,1.6972579,0.40329888,2.0195613,2.9456682,1.416411,0.68686575,2.2494707,1.0681269,0.7299111,1.075993,1.1049356,0.27325487,1.3982376,2.621187,3.5330033,-0.38423568,0.95275307,0.46510375,-0.051346064,1.5117222,1.0442002,0.6007818,0.8795532,1.4018239,0.1672098,lateral_ventricle_-_glial_cells_2,104,3391,lateral_ventricle_-_glial_cells_2_5000(0)
0.41349676,0.76126325,0.64128864,1.3187841,1.0517911,1.0581198,0.31663883,0.9078277,-0.2868932,1.2987859,3.2021728,1.2342247,0.26719993,2.0940623,0.68524694,0.42076162,1.1305035,0.3994958,0.13945496,1.8469471,1.4481509,2.569198,-0.101612866,1.040004,0.5821854,0.3563329,1.8586392,0.8664201,0.7126379,1.192292,2.1927428,0.59911823,lateral_ventricle_-_glial_cells_2,104,291,lateral_ventricle_-_glial_cells_2_5000(0)
1.0396963,1.0621363,1.7182899,0.2877264,1.4838777,1.0045611,-0.014237583,1.7061498,0.69738185,0.38413942,1.6305299,0.6754672,1.0709314,0.7796751,1.5404361,0.834441,1.2185725,0.70963085,0.30447215,1.835419,1.9527314,2.2125275,-0.8528714,0.47653857,-0.12843019,0.38421762,1.0188987,0.25105637,0.4687628,1.1619567,2.4640646,0.14600104,lateral_ventricle_-_glial_cells_2,104,4975,lateral_ventricle_-_glial_cells_2_5000(0)
1.8120223,1.8187044,2.275353,1.1857765,2.9780433,3.0544286,-0.8642511,-3.4174235,1.9185469,1.771853,4.2850995,0.92371476,1.8481069,4.074346,2.8424523,2.4961743,-0.6254692,2.929797,1.4783665,3.983147,5.1944513,2.966162,-0.08293623,-0.4699281,2.4233115,-0.7793902,3.5128727,0.16712826,-1.2696781,2.2207067,9.275856,2.4757814,lateral_ventricle_-_glial_cells_2,104,2592,lateral_ventricle_-_glial_cells_2_5000(0)
0.43570888,1.076744,0.79054356,0.74991715,1.1908699,0.90399265,-0.041042805,1.4563222,0.5199157,0.6449516,2.5635362,1.4745048,1.272056,1.3128526,1.7496046,1.5626584,1.798726,0.43885526,0.40046328,2.0283175,2.023238,2.199205,-0.808912,0.56466556,0.625608,0.026911676,1.2991334,1.0148476,0.47763965,1.6841686,2.6416667,0.23172474,lateral_ventricle_-_glial_cells_2,104,3775,lateral_ventricle_-_glial_cells_2_5000(0)
0.5780753,1.3052186,0.32253164,0.25831604,0.9283361,0.8868409,-0.12211341,2.1162302,-0.33013105,0.79948664,2.971727,1.0290447,0.46413434,2.1490762,0.5767163,0.77304125,1.4987816,0.72858226,0.24519348,1.9250501,0.9169718,3.5293922,-0.983833,0.86066735,0.8323062,-0.70979047,1.1719888,1.0132958,0.44875166,0.71483713,2.1421523,0.34244257,lateral_ventricle_-_glial_cells_2,104,2013,lateral_ventricle_-_glial_cells_2_5000(0)
0.19595695,0.42618155,0.80474,0.7393502,1.4923898,1.3001976,0.59537524,1.400753,0.89364445,0.37781256,3.0246787,1.5570496,1.3835177,2.3874135,1.0274718,1.3795965,1.2008365,0.38425493,0.4019109,1.6196532,2.5034251,2.9585247,-0.66851544,0.83025396,1.0266575,1.237734,1.1786715,1.2375277,-0.00789237,1.5335445,4.1725016,0.2851467,lateral_ventricle_-_glial_cells_2,104,3229,lateral_ventricle_-_glial_cells_2_5000(0)
0.62397015,1.3081014,1.3352664,0.20788544,1.4582541,0.851701,0.1487341,0.9079071,0.4275705,0.2331292,1.5592883,0.8667714,1.5831015,2.0752692,1.0804595,1.1446311,0.7883737,0.92497504,0.15101236,1.5638857,1.4766587,1.7290349,-0.21554947,1.1018548,0.41443408,0.36522007,1.4978162,0.5659567,0.13955116,1.5266185,3.025597,0.24799466,lateral_ventricle_-_glial_cells_2,104,4411,lateral_ventricle_-_glial_cells_2_5000(0)
0.3567847,1.4446003,0.5604391,0.19057643,1.0535583,0.8527709,-0.4581707,1.3823545,0.4917751,0.9208606,1.8044162,0.7188228,0.93815273,1.9227033,1.3087612,1.2546957,1.8986421,1.4627763,0.2254116,1.4016495,1.7432466,3.3903809,-0.34977728,0.6218131,0.01565063,1.1560856,1.6015066,0.86492145,0.88943046,1.5007813,2.1648078,0.4627362,lateral_ventricle_-_glial_cells_2,104,4945,lateral_ventricle_-_glial_cells_2_5000(0)
0.86471444,0.538258,1.4167062,0.57907474,1.0805383,0.8330125,0.37740117,0.7798636,0.42105675,0.58817166,2.1326852,1.6680999,0.8086069,1.6289424,1.4982364,0.94945496,0.85193866,0.84346044,0.094958365,1.5411642,2.1759562,2.5139365,-0.7427422,0.72873545,0.71963894,0.6608526,1.2795538,0.909601,0.7611909,1.3447732,3.507298,0.88799757,lateral_ventricle_-_glial_cells_2,104,1001,lateral_ventricle_-_glial_cells_2_5000(0)
1.1386793,1.1277744,1.0929971,0.5918532,1.2246597,0.8296938,0.271693,1.4536595,0.57192713,1.0925726,2.4391534,1.0891798,0.19670773,1.445433,1.4267933,0.78189266,1.2288697,0.5123906,0.06218481,1.4795403,1.8222389,2.4639866,-0.47614783,0.817408,0.34001297,0.5889605,1.3113405,0.64033365,0.18752277,1.4188836,2.5050507,0.13112944,lateral_ventricle_-_glial_cells_2,104,4871,lateral_ventricle_-_glial_cells_2_5000(0)
0.3303461,0.47280395,0.6082367,0.051074684,1.4046319,1.2789841,-0.46924412,0.8450813,1.3266847,0.57819545,1.7236137,1.6476787,0.9967284,2.095385,2.0467625,1.6000164,1.4982818,1.0249783,-0.44577914,0.98343897,0.76581126,2.7709074,0.08212817,0.68612003,0.66081166,0.5741044,0.90705305,0.25791532,0.35920155,1.5455582,3.1789422,-0.05069202,lateral_ventricle_-_glial_cells_2,104,1428,lateral_ventricle_-_glial_cells_2_5000(0)
0.74193186,0.6870974,1.5041394,0.39173952,1.247557,0.913339,0.038133323,1.5863919,0.7743039,0.74291223,1.5299543,0.7907007,1.0066125,1.4411631,1.5156975,1.0813076,1.3320925,1.0528482,0.19175774,1.3656026,1.9104898,2.7346714,-0.2934518,0.5826466,-0.10324335,1.0366061,1.4960837,0.77465457,0.63487124,1.451315,2.756214,0.14242429,lateral_ventricle_-_glial_cells_2,104,4960,lateral_ventricle_-_glial_cells_2_5000(0)
0.20539469,0.53497046,0.6252617,0.38633618,0.90367514,1.2535264,-0.11192483,1.0469644,1.0803719,0.69377464,1.9155154,1.7048315,0.62611914,1.4558859,2.1827965,1.5274664,1.1474485,0.90220255,-0.13719821,1.2311608,1.8442583,2.4812393,-0.3291992,0.39418888,0.5587266,0.5924531,0.9996052,0.65392375,0.70664924,2.29885,3.198545,0.46986157,lateral_ventricle_-_glial_cells_2,104,1119,lateral_ventricle_-_glial_cells_2_5000(0)
0.964088,0.9443088,1.493685,0.645324,1.31894,0.99828786,0.117773235,1.96507,0.7337915,0.9734272,1.8427379,0.89010656,0.7491001,1.1922846,1.5283345,1.0274243,1.8006177,1.0149603,-0.01408428,1.5210526,2.0450656,3.0639176,-0.35298532,0.43687043,0.11762869,0.9177021,1.4078323,0.6310525,0.7835751,1.5520451,2.8573365,0.5682744,lateral_ventricle_-_glial_cells_2,104,4951,lateral_ventricle_-_glial_cells_2_5000(0)
0.48607773,0.2128768,1.1144902,0.7876676,1.3869412,0.9594421,0.26292586,0.77657664,0.6728748,0.3464049,1.6739967,1.2108951,1.3182178,1.7851351,1.7857436,1.1954613,1.2061062,0.38077474,-0.38258892,1.2882783,1.8502222,2.5643067,-0.94444937,0.56314147,0.37809587,1.4566541,1.3154334,0.31711084,-0.02302891,1.3597519,3.3114476,-0.36096936,lateral_ventricle_-_glial_cells_2,104,2819,lateral_ventricle_-_glial_cells_2_5000(0)
0.49009237,0.7808254,0.49621576,0.14192969,0.7536218,0.9839396,-0.01263541,2.0299945,-0.4018579,0.8222768,3.0216708,1.0868601,0.43994886,1.7517984,0.42577982,0.45544907,1.0795524,0.33237797,0.6012664,2.0196478,1.048682,3.2954233,-1.1723514,0.71222514,1.0881066,-0.6734956,1.1976105,1.1764259,-0.036368072,1.1809819,2.506302,0.5446807,lateral_ventricle_-_glial_cells_2,104,2009,lateral_ventricle_-_glial_cells_2_5000(0)
0.23839152,1.6398039,0.73954225,0.45857915,1.2375293,0.7866941,-0.47731507,0.9304766,1.1295063,0.571839,1.8521223,0.9330089,0.5598196,1.706492,1.5164518,1.0849926,0.9759468,0.76791286,-0.019091189,1.0435345,1.4574884,2.4242141,-0.32235575,1.0319608,-0.1835711,0.5547346,1.0735993,0.77516496,0.7052409,1.944845,2.5140934,0.37874848,lateral_ventricle_-_glial_cells_2,104,4441,lateral_ventricle_-_glial_cells_2_5000(0)
0.025025547,0.24687922,1.0658022,-0.21011347,1.3351696,0.7354186,0.15136528,0.7589787,0.9696845,0.24697417,2.3028598,1.4954855,1.1140324,1.3060777,1.6524503,1.0026741,0.81623334,0.73107404,-0.0066649914,1.3824193,1.1044134,2.3419204,-0.74676746,0.5317469,0.6056984,0.68462396,0.9460915,0.8704066,-0.15615988,1.4104342,2.8596706,0.045662224,lateral_ventricle_-_glial_cells_2,104,520,lateral_ventricle_-_glial_cells_2_5000(0)
0.57260144,0.7905399,1.455121,0.17286742,1.484215,1.456077,-0.44267553,0.9987008,1.3021833,0.62295943,2.0282698,1.582708,1.3574986,1.6430552,2.599256,1.5850483,0.99483204,1.4370792,0.26732546,1.6719718,2.3257482,2.639213,0.078228235,-0.09223616,0.22707933,0.5844382,1.3095437,1.122819,-0.18227941,2.1500745,3.3277187,0.6946826,lateral_ventricle_-_glial_cells_2,104,4086,lateral_ventricle_-_glial_cells_2_5000(0)
0.50263983,0.83554107,1.2081172,0.25637633,1.125274,0.9384016,0.359639,0.7668229,0.5668503,0.95207363,1.9469299,1.3162535,0.8844358,1.5911897,1.6930482,1.479697,1.4764421,1.0352185,-0.022308767,1.3078417,1.0227351,1.7381636,-0.17600751,1.0399466,0.6646179,-0.14032435,1.2544739,0.68257666,0.31793916,1.1948463,2.9337254,0.053053617,lateral_ventricle_-_glial_cells_2,104,2314,lateral_ventricle_-_glial_cells_2_5000(0)
0.54064226,0.41500193,0.5207039,0.4503971,1.4847493,1.2969599,0.43272746,1.1361238,0.09940648,0.78545696,2.2421708,0.5058048,0.6292517,1.771114,0.893119,1.5873373,1.5906882,0.7647586,0.007944107,1.1723375,1.3465077,2.4544446,-0.26354808,0.51019037,0.8196037,0.5128308,1.1613642,0.593959,0.33824125,0.8429754,2.8043964,0.8297738,lateral_ventricle_-_glial_cells_2,104,4365,lateral_ventricle_-_glial_cells_2_5000(0)
0.40578642,0.54313207,1.3250577,0.85246706,1.5762439,0.7131101,-0.070922375,1.3286395,0.7996673,0.7412253,1.9765542,1.7557889,1.3283007,1.1731234,1.7933981,1.1439272,0.86732596,0.38821858,0.15455109,1.6837653,1.4880164,2.6505182,-0.40194893,0.16332585,0.67811185,0.40282446,1.4669096,1.6500235,0.036570787,1.9243236,3.3176093,0.44164586,lateral_ventricle_-_glial_cells_2,104,1237,lateral_ventricle_-_glial_cells_2_5000(0)
0.97298586,1.1887492,1.1996856,0.3367926,1.6275121,1.1596019,0.4037161,1.276634,0.7618865,1.15756,2.6533556,0.809618,0.8770501,1.8202562,1.2852366,1.2442212,1.3254054,0.43919998,0.534744,1.9525225,2.0747437,2.7480752,-0.5680772,0.7638205,0.5411373,0.5057166,1.0667906,1.5931482,0.5667555,1.2301798,2.889203,0.35408,lateral_ventricle_-_glial_cells_2,104,4528,lateral_ventricle_-_glial_cells_2_5000(0)
0.53329504,0.99776936,1.1440217,0.29182696,1.2275609,1.131768,-0.40546793,0.8532212,0.7979444,0.5285368,2.109456,1.2771668,1.2410666,1.4763415,1.4063692,1.6535087,1.4401329,0.88247895,0.42608875,1.6360288,1.7783949,2.090066,-0.6044633,-0.038289547,0.24474859,-0.028881967,1.2637352,0.54944694,-0.075769186,2.3996766,3.3586366,0.30772543,lateral_ventricle_-_glial_cells_2,104,1800,lateral_ventricle_-_glial_cells_2_5000(0)
0.46062973,1.6953068,0.50214225,0.1934079,1.2711487,0.78902024,-0.26312113,1.2314212,0.6017691,0.68902904,2.9398506,1.2083014,0.017042458,1.5677395,1.6520901,0.69269073,1.1347598,0.930824,0.36993778,1.8333462,2.0998018,2.81218,-0.4788258,0.8997968,0.061916173,-0.18022251,1.566879,1.6676543,1.2836916,0.9413114,2.0967016,0.36417195,lateral_ventricle_-_glial_cells_2,104,1951,lateral_ventricle_-_glial_cells_2_5000(0)
0.74560225,1.1441541,1.5855196,1.2091823,1.2007943,1.1853431,-0.023934662,0.89842457,0.3759331,1.5471562,2.566906,1.4575263,1.0160019,1.5660751,1.2176571,0.9714189,0.8543234,0.6980815,0.50953937,1.2927316,1.9176445,2.6960769,-0.24720836,1.236419,0.6011632,-0.093363464,1.3493581,1.6041543,0.6300612,0.8750775,2.291476,0.107111216,lateral_ventricle_-_glial_cells_2,104,2620,lateral_ventricle_-_glial_cells_2_5000(0)
0.1319474,1.0814265,1.4146248,0.07988566,2.3149738,1.0776253,-0.5244461,1.2063618,0.8412684,1.272431,1.3171017,0.84574604,1.2498783,1.3396381,1.3858504,1.2898759,1.4103316,0.9761931,0.021156847,1.2407863,1.9520841,2.583405,-0.54724354,0.291188,-0.38969845,0.3159569,1.237004,0.9257599,0.008299291,1.5343276,2.2038336,-0.18464017,lateral_ventricle_-_glial_cells_2,104,3282,lateral_ventricle_-_glial_cells_2_5000(0)
-0.5483272,1.2319596,-0.7595145,-1.3176414,1.6345701,0.85513,-0.89384997,2.1452188,2.7446074,0.277377,4.6289167,2.141564,0.58358455,2.0987835,3.5829751,1.4499978,1.3560396,1.803485,0.48748684,1.4099069,1.8582282,4.905628,0.6513785,0.5479081,0.34289324,1.0465989,-0.24569374,2.676673,0.051134944,1.0696237,4.0786057,-2.571914,lateral_ventricle_-_glial_cells_2,104,499,lateral_ventricle_-_glial_cells_2_5000(0)
0.2064383,0.8179709,1.2280084,0.5869663,1.2149501,0.70891404,0.023807526,0.318734,0.43683034,0.9766589,2.3930695,1.1432103,0.586671,1.3846884,1.0193282,0.49856025,0.1190573,-0.01151365,0.20863539,1.503778,1.7430234,2.3402295,-1.0621111,0.29431897,0.6235811,0.30591,1.1542948,0.9476408,0.092466414,0.83222646,2.580944,0.22498387,lateral_ventricle_-_glial_cells_2,104,4891,lateral_ventricle_-_glial_cells_2_5000(0)
1.1052909,0.832135,1.7969011,0.7447206,1.4211066,0.8554381,-0.6388456,1.4727451,0.8862159,0.27018404,2.2316785,1.8098722,1.4090288,1.173396,2.3584883,1.2697151,1.0886996,0.49839988,0.084397495,1.6183463,2.5057673,2.5646048,-0.3663326,-0.30425757,0.6503064,0.34169436,1.8504642,0.8517158,-0.06525159,1.6926802,3.487825,0.015663385,lateral_ventricle_-_glial_cells_2,104,3842,lateral_ventricle_-_glial_cells_2_5000(0)
0.37234607,1.0541569,0.55469453,0.856734,1.1542194,1.374385,-0.7103349,1.8215146,0.69565225,0.6579397,2.0715182,0.93014956,0.62580717,1.3981926,2.0051432,1.4525626,1.0174474,1.1140677,0.3696221,1.7076015,1.9882519,2.7175968,-0.10852975,0.34275573,0.42240882,0.044371545,1.4177164,0.565627,0.17779088,1.549265,2.7398667,0.041994095,lateral_ventricle_-_glial_cells_2,104,138,lateral_ventricle_-_glial_cells_2_5000(0)
0.88266087,1.1288571,1.2320077,0.5772766,1.5112759,1.5756772,-0.3037789,0.9089733,0.097641945,1.087569,2.8122897,1.2336661,0.6885321,1.8147403,1.3913825,1.4456967,1.5473616,0.7158548,-0.12839615,1.6043134,1.83677,2.3169584,-0.28107744,0.9918514,-0.7036648,-0.42652673,1.38225,1.3987968,0.750126,1.2720824,2.7199297,0.37408888,lateral_ventricle_-_glial_cells_2,104,1831,lateral_ventricle_-_glial_cells_2_5000(0)
0.74012053,1.3119175,1.5058821,0.5221425,1.8759643,0.9779597,-0.0065439343,1.6048257,0.3987216,1.0403286,1.5629942,1.030521,1.0375506,2.3232424,1.5781273,1.7100264,1.7112293,1.2584214,-0.28973043,1.1570338,1.7167413,2.7765007,-0.21482766,1.2498448,-0.45036262,0.15000409,1.2445492,0.468391,0.7772209,1.2737209,2.627963,-0.3509791,lateral_ventricle_-_glial_cells_2,104,3706,lateral_ventricle_-_glial_cells_2_5000(0)
0.35993877,0.9165409,0.9757029,0.98233885,1.3538501,1.5956423,0.24039763,2.3933444,0.6301682,0.84738344,2.9018087,1.2780902,0.5953132,1.2653377,1.5143858,1.2870659,1.3656391,1.0576067,-0.29117674,1.7738264,1.6991307,3.1844053,-0.80368924,0.49869764,0.28768533,0.17048651,1.3447336,1.1247277,0.9190913,1.3110092,2.6489587,0.57848155,lateral_ventricle_-_glial_cells_2,104,2964,lateral_ventricle_-_glial_cells_2_5000(0)
0.67300403,1.8399646,1.9630575,0.56045485,2.338997,1.0829538,0.67194444,0.22988307,1.0822852,0.94646496,3.344802,1.7322487,0.13653916,1.8350291,2.2293973,1.5431223,2.3853712,1.0618646,0.16482538,1.533942,1.3123121,1.6631722,-0.64279103,2.0642023,0.17359197,-0.11439079,0.96791637,1.293137,-0.1834042,2.3486094,5.2435055,-0.7850286,lateral_ventricle_-_glial_cells_2,104,4852,lateral_ventricle_-_glial_cells_2_5000(0)
0.5780512,1.1230141,0.9558303,0.18646824,1.3351563,1.0266213,0.012830973,1.6877893,1.0053737,0.8005431,2.8531146,1.201425,0.4505053,1.0277853,1.688443,0.79796404,1.7021301,0.1830014,0.1191625,2.2490985,1.9324162,2.8789573,-1.3558655,0.2612837,0.4331438,0.34868258,1.0943618,0.9442575,0.49650952,1.5112774,2.6931925,0.43252912,lateral_ventricle_-_glial_cells_2,104,3755,lateral_ventricle_-_glial_cells_2_5000(0)
0.52516687,0.70786965,0.5953756,0.080518246,1.5583694,1.3186857,-0.48085243,0.87538767,1.2589355,0.80851215,1.9388641,1.58663,0.9347994,2.1202722,2.0284548,1.5902897,1.7156326,1.1371561,-0.44719476,0.9700871,1.1528678,3.1211023,0.031986713,0.72662437,0.50332665,0.5322104,1.0122086,0.44367748,0.59668636,1.6385756,3.0064955,0.0017688274,lateral_ventricle_-_glial_cells_2,104,1432,lateral_ventricle_-_glial_cells_2_5000(0)
0.6873112,0.55037344,0.9063866,0.59449035,1.8787153,0.93960345,-0.6372089,0.8579624,1.2431512,1.0095483,1.723272,1.4191551,1.0476636,1.7024539,0.7296654,0.7822522,1.5591052,0.8876354,-0.3599428,1.2216921,1.5970595,2.1277766,-0.8736456,0.3909077,0.17171222,0.12213904,0.8221127,0.94196296,0.08782196,1.101111,1.8066921,0.24066538,lateral_ventricle_-_glial_cells_2,104,39,lateral_ventricle_-_glial_cells_2_5000(0)
2.8228908,0.41589093,1.7813973,0.56207037,0.84147394,2.6054897,0.9688224,-1.1228522,0.2880124,0.54882306,0.62026215,1.0854911,1.0129217,0.8610174,3.1445189,0.6094068,-0.42915916,1.536798,1.5666175,1.7522272,0.29177684,3.167565,0.605624,2.9547985,1.3002943,1.7026772,0.19187552,0.8975674,1.9490207,0.38651592,-0.78711593,0.7619299,lung_-_pneumocytes_2,105,2244,lung_-_pneumocytes_2_5000(2)
2.0301292,0.6538894,0.7462364,1.3550696,1.5669252,1.5077913,1.5092084,0.21667331,0.2962159,0.26532632,0.1750145,0.45489886,0.9008125,0.63172907,3.0554867,0.8553476,0.916835,0.22960126,1.9772398,1.686693,0.6699836,1.4082272,0.84170556,1.2739856,1.202658,0.48762363,0.27767515,1.0678355,1.4877937,-0.029885113,0.021915436,1.41885,lung_-_pneumocytes_2,105,2882,lung_-_pneumocytes_2_5000(2)
1.6733994,1.067454,1.0235729,0.86186713,0.64687026,1.4888145,1.0113354,-1.2440076,-0.21685159,0.6484202,0.17285597,0.95491594,1.2311665,0.7875663,3.178783,0.93909806,0.12782466,0.4760799,1.6456106,2.0477698,1.1053259,2.2661154,0.8823769,1.6351376,0.7357674,1.3762113,0.577319,1.2872643,0.49636146,0.9638714,-0.5958802,0.8795096,lung_-_pneumocytes_2,105,3235,lung_-_pneumocytes_2_5000(2)
