emb0,emb1,label,file_n,sample_n,file_name
1.0809423,-0.007985994,soft_tissue_2_-_adipocytes_2,43,4194,soft_tissue_2_-_adipocytes_2_5000(5)
0.93382734,-0.021772355,soft_tissue_2_-_adipocytes_2,43,2062,soft_tissue_2_-_adipocytes_2_5000(5)
1.127687,-0.037705272,soft_tissue_2_-_adipocytes_2,43,1969,soft_tissue_2_-_adipocytes_2_5000(5)
0.82839555,0.08120105,soft_tissue_2_-_adipocytes_2,43,308,soft_tissue_2_-_adipocytes_2_5000(5)
0.8291122,-0.0726264,soft_tissue_2_-_adipocytes_2,43,3172,soft_tissue_2_-_adipocytes_2_5000(5)
0.7581724,0.04205995,soft_tissue_2_-_adipocytes_2,43,4281,soft_tissue_2_-_adipocytes_2_5000(5)
0.92881256,0.22539797,soft_tissue_2_-_adipocytes_2,43,3479,soft_tissue_2_-_adipocytes_2_5000(5)
0.94055736,-0.04696934,soft_tissue_2_-_adipocytes_2,43,4256,soft_tissue_2_-_adipocytes_2_5000(5)
0.7564086,-0.047678024,soft_tissue_2_-_adipocytes_2,43,4319,soft_tissue_2_-_adipocytes_2_5000(5)
1.1183891,0.083220854,soft_tissue_2_-_adipocytes_2,43,4166,soft_tissue_2_-_adipocytes_2_5000(5)
1.216386,-0.092990264,soft_tissue_2_-_adipocytes_2,43,2709,soft_tissue_2_-_adipocytes_2_5000(5)
0.8187963,0.10459852,soft_tissue_2_-_adipocytes_2,43,906,soft_tissue_2_-_adipocytes_2_5000(5)
1.0135294,0.17782268,soft_tissue_2_-_adipocytes_2,43,4473,soft_tissue_2_-_adipocytes_2_5000(5)
0.9297228,-0.027308881,soft_tissue_2_-_adipocytes_2,43,2951,soft_tissue_2_-_adipocytes_2_5000(5)
0.8728335,0.22397122,soft_tissue_2_-_adipocytes_2,43,3936,soft_tissue_2_-_adipocytes_2_5000(5)
0.8882139,-0.12570761,soft_tissue_2_-_adipocytes_2,43,3058,soft_tissue_2_-_adipocytes_2_5000(5)
1.0134516,-0.22982109,soft_tissue_2_-_adipocytes_2,43,2858,soft_tissue_2_-_adipocytes_2_5000(5)
0.99926156,-0.09287284,soft_tissue_2_-_adipocytes_2,43,3237,soft_tissue_2_-_adipocytes_2_5000(5)
0.9704185,0.20809972,soft_tissue_2_-_adipocytes_2,43,1521,soft_tissue_2_-_adipocytes_2_5000(5)
0.84867144,0.05978404,soft_tissue_2_-_adipocytes_2,43,861,soft_tissue_2_-_adipocytes_2_5000(5)
0.79568267,-0.10611519,soft_tissue_2_-_adipocytes_2,43,942,soft_tissue_2_-_adipocytes_2_5000(5)
1.0842917,0.17854023,soft_tissue_2_-_adipocytes_2,43,2307,soft_tissue_2_-_adipocytes_2_5000(5)
0.84162706,-0.019221693,soft_tissue_2_-_adipocytes_2,43,3865,soft_tissue_2_-_adipocytes_2_5000(5)
0.7964319,-0.118992686,soft_tissue_2_-_adipocytes_2,43,2551,soft_tissue_2_-_adipocytes_2_5000(5)
0.9287916,-0.019822925,soft_tissue_2_-_adipocytes_2,43,2044,soft_tissue_2_-_adipocytes_2_5000(5)
0.79631764,-0.08093426,soft_tissue_2_-_adipocytes_2,43,1688,soft_tissue_2_-_adipocytes_2_5000(5)
-2.5162878,-3.0373402,soft_tissue_2_-_adipocytes_2,43,4860,soft_tissue_2_-_adipocytes_2_5000(5)
0.9786502,0.049180746,soft_tissue_2_-_adipocytes_2,43,4276,soft_tissue_2_-_adipocytes_2_5000(5)
0.948199,0.17582783,soft_tissue_2_-_adipocytes_2,43,3318,soft_tissue_2_-_adipocytes_2_5000(5)
1.1531394,0.09462501,soft_tissue_2_-_adipocytes_2,43,2734,soft_tissue_2_-_adipocytes_2_5000(5)
1.1955049,-0.31784022,soft_tissue_2_-_adipocytes_2,43,1888,soft_tissue_2_-_adipocytes_2_5000(5)
0.9905844,0.16430315,soft_tissue_2_-_adipocytes_2,43,1551,soft_tissue_2_-_adipocytes_2_5000(5)
0.7319666,0.05931577,soft_tissue_2_-_adipocytes_2,43,562,soft_tissue_2_-_adipocytes_2_5000(5)
0.98920625,-0.03481108,soft_tissue_2_-_adipocytes_2,43,2017,soft_tissue_2_-_adipocytes_2_5000(5)
0.95533407,0.13301194,soft_tissue_2_-_adipocytes_2,43,1523,soft_tissue_2_-_adipocytes_2_5000(5)
0.82988113,0.056121126,soft_tissue_2_-_adipocytes_2,43,159,soft_tissue_2_-_adipocytes_2_5000(5)
1.1616888,-0.19583648,soft_tissue_2_-_adipocytes_2,43,4837,soft_tissue_2_-_adipocytes_2_5000(5)
0.9813399,0.074957505,soft_tissue_2_-_adipocytes_2,43,4050,soft_tissue_2_-_adipocytes_2_5000(5)
0.9213601,0.0340441,soft_tissue_2_-_adipocytes_2,43,134,soft_tissue_2_-_adipocytes_2_5000(5)
0.7702588,-0.13351907,soft_tissue_2_-_adipocytes_2,43,463,soft_tissue_2_-_adipocytes_2_5000(5)
0.91030055,0.22546236,soft_tissue_2_-_adipocytes_2,43,3482,soft_tissue_2_-_adipocytes_2_5000(5)
1.0282806,0.0028094053,soft_tissue_2_-_adipocytes_2,43,690,soft_tissue_2_-_adipocytes_2_5000(5)
0.8491466,0.039520815,soft_tissue_2_-_adipocytes_2,43,1761,soft_tissue_2_-_adipocytes_2_5000(5)
0.94310987,0.06683485,soft_tissue_2_-_adipocytes_2,43,1414,soft_tissue_2_-_adipocytes_2_5000(5)
0.9673288,0.16869819,soft_tissue_2_-_adipocytes_2,43,3491,soft_tissue_2_-_adipocytes_2_5000(5)
0.8286571,-0.07595596,soft_tissue_2_-_adipocytes_2,43,2070,soft_tissue_2_-_adipocytes_2_5000(5)
1.0113121,0.15324256,soft_tissue_2_-_adipocytes_2,43,3967,soft_tissue_2_-_adipocytes_2_5000(5)
1.0006303,0.013901934,soft_tissue_2_-_adipocytes_2,43,2812,soft_tissue_2_-_adipocytes_2_5000(5)
1.2080035,-0.009048551,soft_tissue_2_-_adipocytes_2,43,4608,soft_tissue_2_-_adipocytes_2_5000(5)
0.98250604,0.18110022,soft_tissue_2_-_adipocytes_2,43,3320,soft_tissue_2_-_adipocytes_2_5000(5)
0.18502274,-2.3932812,nasopharynx_-_respiratory_epithelial_cells_2,44,2244,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.07988721,-1.5116324,nasopharynx_-_respiratory_epithelial_cells_2,44,2882,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.20257834,-2.0907264,nasopharynx_-_respiratory_epithelial_cells_2,44,3235,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.46551836,-2.7566326,nasopharynx_-_respiratory_epithelial_cells_2,44,302,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.45298108,-2.329465,nasopharynx_-_respiratory_epithelial_cells_2,44,1921,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.321691,-2.1863778,nasopharynx_-_respiratory_epithelial_cells_2,44,4402,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.36736396,-1.9362448,nasopharynx_-_respiratory_epithelial_cells_2,44,1687,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
16.581764,0.9122141,nasopharynx_-_respiratory_epithelial_cells_2,44,333,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.31889817,-2.4777927,nasopharynx_-_respiratory_epithelial_cells_2,44,1329,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.22701573,-1.8197377,nasopharynx_-_respiratory_epithelial_cells_2,44,2788,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.14392707,-2.3623338,nasopharynx_-_respiratory_epithelial_cells_2,44,3832,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.6001933,-1.734327,nasopharynx_-_respiratory_epithelial_cells_2,44,3391,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.4066881,-2.607282,nasopharynx_-_respiratory_epithelial_cells_2,44,291,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.020812988,-2.2436044,nasopharynx_-_respiratory_epithelial_cells_2,44,4975,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.05735904,-2.5440247,nasopharynx_-_respiratory_epithelial_cells_2,44,2592,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.1873135,-2.2970636,nasopharynx_-_respiratory_epithelial_cells_2,44,3775,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.25630507,-2.2996008,nasopharynx_-_respiratory_epithelial_cells_2,44,2013,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.2172719,-2.1400318,nasopharynx_-_respiratory_epithelial_cells_2,44,3229,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.27841628,-2.260579,nasopharynx_-_respiratory_epithelial_cells_2,44,4411,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.11771324,-2.220752,nasopharynx_-_respiratory_epithelial_cells_2,44,4945,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.027401656,-2.3804421,nasopharynx_-_respiratory_epithelial_cells_2,44,1001,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.3046013,-1.872627,nasopharynx_-_respiratory_epithelial_cells_2,44,4871,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.19671822,-2.278963,nasopharynx_-_respiratory_epithelial_cells_2,44,1428,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.108845145,-2.228934,nasopharynx_-_respiratory_epithelial_cells_2,44,4960,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.55644345,-2.2284617,nasopharynx_-_respiratory_epithelial_cells_2,44,1119,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.09786394,-2.255017,nasopharynx_-_respiratory_epithelial_cells_2,44,4951,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.16619611,-1.7006817,nasopharynx_-_respiratory_epithelial_cells_2,44,2819,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.106720656,-2.2781062,nasopharynx_-_respiratory_epithelial_cells_2,44,2009,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.39298078,-2.606559,nasopharynx_-_respiratory_epithelial_cells_2,44,4441,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.09074128,-2.3276384,nasopharynx_-_respiratory_epithelial_cells_2,44,520,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.08743349,-1.8947927,nasopharynx_-_respiratory_epithelial_cells_2,44,4086,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.05618328,-2.4815884,nasopharynx_-_respiratory_epithelial_cells_2,44,2314,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.045831412,-1.984259,nasopharynx_-_respiratory_epithelial_cells_2,44,4365,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.23036325,-2.0610976,nasopharynx_-_respiratory_epithelial_cells_2,44,1237,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.44022867,-2.3886993,nasopharynx_-_respiratory_epithelial_cells_2,44,4528,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.35607332,-1.9109806,nasopharynx_-_respiratory_epithelial_cells_2,44,1800,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-4.7585397,-4.1934905,nasopharynx_-_respiratory_epithelial_cells_2,44,1951,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.044413894,-2.2779965,nasopharynx_-_respiratory_epithelial_cells_2,44,2620,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.24965596,-2.0472443,nasopharynx_-_respiratory_epithelial_cells_2,44,3282,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.048987567,-1.9552164,nasopharynx_-_respiratory_epithelial_cells_2,44,499,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.19474849,-1.9449258,nasopharynx_-_respiratory_epithelial_cells_2,44,4891,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.06692645,-2.375481,nasopharynx_-_respiratory_epithelial_cells_2,44,3842,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.467444,-1.5326717,nasopharynx_-_respiratory_epithelial_cells_2,44,138,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.1360726,-2.2512043,nasopharynx_-_respiratory_epithelial_cells_2,44,1831,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.090316474,-2.6259995,nasopharynx_-_respiratory_epithelial_cells_2,44,3706,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.07173389,-2.1186173,nasopharynx_-_respiratory_epithelial_cells_2,44,2964,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.33033466,-1.7776964,nasopharynx_-_respiratory_epithelial_cells_2,44,4852,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.18191963,-2.0256777,nasopharynx_-_respiratory_epithelial_cells_2,44,3755,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.24209583,-2.1991074,nasopharynx_-_respiratory_epithelial_cells_2,44,1432,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.09722087,-2.1027973,nasopharynx_-_respiratory_epithelial_cells_2,44,39,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.24839121,-1.9900236,nasopharynx_-_respiratory_epithelial_cells_2,44,4194,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.4640181,-2.256567,nasopharynx_-_respiratory_epithelial_cells_2,44,2062,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.17835385,-2.0530703,nasopharynx_-_respiratory_epithelial_cells_2,44,1969,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.42059875,-2.679146,nasopharynx_-_respiratory_epithelial_cells_2,44,308,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.15549526,-1.8547189,nasopharynx_-_respiratory_epithelial_cells_2,44,3172,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.048685253,-2.0610383,nasopharynx_-_respiratory_epithelial_cells_2,44,4281,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.11761844,-1.7557174,nasopharynx_-_respiratory_epithelial_cells_2,44,3479,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.10176706,-2.398171,nasopharynx_-_respiratory_epithelial_cells_2,44,4256,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.016201258,-2.1079988,nasopharynx_-_respiratory_epithelial_cells_2,44,4319,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.2472358,-1.9717431,nasopharynx_-_respiratory_epithelial_cells_2,44,4166,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.20035926,-2.2969131,nasopharynx_-_respiratory_epithelial_cells_2,44,2709,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.037822574,-2.4133117,nasopharynx_-_respiratory_epithelial_cells_2,44,906,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.4237341,-2.4395766,nasopharynx_-_respiratory_epithelial_cells_2,44,4473,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.043574482,-2.2405777,nasopharynx_-_respiratory_epithelial_cells_2,44,2951,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.009961158,-2.1354113,nasopharynx_-_respiratory_epithelial_cells_2,44,3936,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.055243433,-2.0939655,nasopharynx_-_respiratory_epithelial_cells_2,44,3058,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.04099393,-1.3795285,nasopharynx_-_respiratory_epithelial_cells_2,44,2858,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.21204737,-2.072297,nasopharynx_-_respiratory_epithelial_cells_2,44,3237,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.09558961,-2.0556302,nasopharynx_-_respiratory_epithelial_cells_2,44,1521,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.039352387,-2.266802,nasopharynx_-_respiratory_epithelial_cells_2,44,861,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.13221326,-2.0935876,nasopharynx_-_respiratory_epithelial_cells_2,44,942,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.059373856,-2.55009,nasopharynx_-_respiratory_epithelial_cells_2,44,2307,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.042853743,-2.5650768,nasopharynx_-_respiratory_epithelial_cells_2,44,3865,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.24042985,-2.4725952,nasopharynx_-_respiratory_epithelial_cells_2,44,2551,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.17248479,-2.2425504,nasopharynx_-_respiratory_epithelial_cells_2,44,2044,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.3566614,-1.9560063,nasopharynx_-_respiratory_epithelial_cells_2,44,1688,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.286822,-1.8815777,nasopharynx_-_respiratory_epithelial_cells_2,44,4860,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.02713871,-2.0634038,nasopharynx_-_respiratory_epithelial_cells_2,44,4276,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.035190463,-1.9756157,nasopharynx_-_respiratory_epithelial_cells_2,44,3318,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.066806555,-2.3835778,nasopharynx_-_respiratory_epithelial_cells_2,44,2734,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.17467174,-2.2117538,nasopharynx_-_respiratory_epithelial_cells_2,44,1888,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.07614207,-1.9118555,nasopharynx_-_respiratory_epithelial_cells_2,44,1551,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.26753128,-2.3823817,nasopharynx_-_respiratory_epithelial_cells_2,44,562,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.2389631,-2.2465115,nasopharynx_-_respiratory_epithelial_cells_2,44,2017,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.0967606,-2.032718,nasopharynx_-_respiratory_epithelial_cells_2,44,1523,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.5665256,-1.7416903,nasopharynx_-_respiratory_epithelial_cells_2,44,159,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.2922791,-1.5639149,nasopharynx_-_respiratory_epithelial_cells_2,44,4837,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.04241547,-2.5715017,nasopharynx_-_respiratory_epithelial_cells_2,44,4050,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.41714215,-1.5786121,nasopharynx_-_respiratory_epithelial_cells_2,44,134,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.36579672,-2.2141156,nasopharynx_-_respiratory_epithelial_cells_2,44,463,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.10383883,-1.7204062,nasopharynx_-_respiratory_epithelial_cells_2,44,3482,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.013182163,-2.3478112,nasopharynx_-_respiratory_epithelial_cells_2,44,690,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.15476632,-2.0906885,nasopharynx_-_respiratory_epithelial_cells_2,44,1761,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.18316963,-2.4840865,nasopharynx_-_respiratory_epithelial_cells_2,44,1414,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.046549678,-1.6469733,nasopharynx_-_respiratory_epithelial_cells_2,44,3491,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.39138895,-2.1901245,nasopharynx_-_respiratory_epithelial_cells_2,44,2070,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.21081033,-2.2348537,nasopharynx_-_respiratory_epithelial_cells_2,44,3967,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.15505022,-1.8413016,nasopharynx_-_respiratory_epithelial_cells_2,44,2812,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
0.15894443,-2.3115697,nasopharynx_-_respiratory_epithelial_cells_2,44,4608,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
-0.022164732,-1.9028285,nasopharynx_-_respiratory_epithelial_cells_2,44,3320,nasopharynx_-_respiratory_epithelial_cells_2_5000(5)
2.6337337,0.8231595,cerebellum_-_cells_in_molecular_layer_2,45,2244,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.6092033,0.71059364,cerebellum_-_cells_in_molecular_layer_2,45,2882,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.568923,0.8836744,cerebellum_-_cells_in_molecular_layer_2,45,3235,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.691805,0.8295554,cerebellum_-_cells_in_molecular_layer_2,45,302,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.7451997,0.7935802,cerebellum_-_cells_in_molecular_layer_2,45,1921,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.4569159,0.78294283,cerebellum_-_cells_in_molecular_layer_2,45,4402,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.3147175,0.9282374,cerebellum_-_cells_in_molecular_layer_2,45,1687,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.494605,0.8533673,cerebellum_-_cells_in_molecular_layer_2,45,333,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.8906004,0.8693172,cerebellum_-_cells_in_molecular_layer_2,45,1329,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.5573826,0.77035666,cerebellum_-_cells_in_molecular_layer_2,45,2788,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.2834935,1.0123214,cerebellum_-_cells_in_molecular_layer_2,45,3832,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.7803967,0.9244356,cerebellum_-_cells_in_molecular_layer_2,45,3391,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.7990594,0.93070334,cerebellum_-_cells_in_molecular_layer_2,45,291,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.608591,0.7581899,cerebellum_-_cells_in_molecular_layer_2,45,4975,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.5989316,1.8120303,cerebellum_-_cells_in_molecular_layer_2,45,2592,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.3594508,0.8029901,cerebellum_-_cells_in_molecular_layer_2,45,3775,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.2792447,0.84851736,cerebellum_-_cells_in_molecular_layer_2,45,2013,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.5306442,0.7788944,cerebellum_-_cells_in_molecular_layer_2,45,3229,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.4835052,0.9343542,cerebellum_-_cells_in_molecular_layer_2,45,4411,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.3302038,0.79780567,cerebellum_-_cells_in_molecular_layer_2,45,4945,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.4951246,0.8017593,cerebellum_-_cells_in_molecular_layer_2,45,1001,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.476214,0.7768551,cerebellum_-_cells_in_molecular_layer_2,45,4871,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.6044283,0.99843013,cerebellum_-_cells_in_molecular_layer_2,45,1428,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.293634,0.7565403,cerebellum_-_cells_in_molecular_layer_2,45,4960,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.417856,0.84310544,cerebellum_-_cells_in_molecular_layer_2,45,1119,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.2950385,0.8097845,cerebellum_-_cells_in_molecular_layer_2,45,4951,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.754755,0.92361116,cerebellum_-_cells_in_molecular_layer_2,45,2819,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.307231,0.7903217,cerebellum_-_cells_in_molecular_layer_2,45,2009,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.4372833,0.7767546,cerebellum_-_cells_in_molecular_layer_2,45,4441,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.4387808,0.9332835,cerebellum_-_cells_in_molecular_layer_2,45,520,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.7753382,0.7591841,cerebellum_-_cells_in_molecular_layer_2,45,4086,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.4211652,0.87560403,cerebellum_-_cells_in_molecular_layer_2,45,2314,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.319899,0.93643945,cerebellum_-_cells_in_molecular_layer_2,45,4365,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.7510839,1.0730479,cerebellum_-_cells_in_molecular_layer_2,45,1237,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.443853,0.76878893,cerebellum_-_cells_in_molecular_layer_2,45,4528,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.589624,0.81927264,cerebellum_-_cells_in_molecular_layer_2,45,1800,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.4081397,0.8232737,cerebellum_-_cells_in_molecular_layer_2,45,1951,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.421648,0.98710775,cerebellum_-_cells_in_molecular_layer_2,45,2620,cerebellum_-_cells_in_molecular_layer_2_5000(5)
3.0123773,0.8333029,cerebellum_-_cells_in_molecular_layer_2,45,3282,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.445845,0.82025516,cerebellum_-_cells_in_molecular_layer_2,45,499,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.5859585,0.88195825,cerebellum_-_cells_in_molecular_layer_2,45,4891,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.346131,0.9706154,cerebellum_-_cells_in_molecular_layer_2,45,3842,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.9478202,0.765788,cerebellum_-_cells_in_molecular_layer_2,45,138,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.6865442,0.83543295,cerebellum_-_cells_in_molecular_layer_2,45,1831,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.959959,0.6964107,cerebellum_-_cells_in_molecular_layer_2,45,3706,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.4995103,0.8593029,cerebellum_-_cells_in_molecular_layer_2,45,2964,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.464673,1.0059043,cerebellum_-_cells_in_molecular_layer_2,45,4852,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.647782,0.8681239,cerebellum_-_cells_in_molecular_layer_2,45,3755,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.58109,0.98405874,cerebellum_-_cells_in_molecular_layer_2,45,1432,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.4278584,0.85308313,cerebellum_-_cells_in_molecular_layer_2,45,39,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.6396282,0.82660204,cerebellum_-_cells_in_molecular_layer_2,45,4194,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.3507485,0.8770311,cerebellum_-_cells_in_molecular_layer_2,45,2062,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.4238992,0.7389855,cerebellum_-_cells_in_molecular_layer_2,45,1969,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.79732,0.88679004,cerebellum_-_cells_in_molecular_layer_2,45,308,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.6705356,0.8200327,cerebellum_-_cells_in_molecular_layer_2,45,3172,cerebellum_-_cells_in_molecular_layer_2_5000(5)
2.210661,0.91175866,cerebellum_-_cells_in_molecular_layer_2,45,4281,cerebellum_-_cells_in_molecular_layer_2_5000(5)
