epoch,loss,reconstruction_loss,divergence_loss,test_loss,test_rec,test_div,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,main_folder,losses_file,run,save_test_min
16,286.1845755414013,247.76926229299363,38.415313885350315,2659.6940063694265,2631.376691719745,28.31731547133758,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
17,281.849740955414,243.8158375796178,38.0339043821656,2660.775948407643,2632.626419745223,28.14952361146497,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
18,264.56308993630574,226.82977719745224,37.73331408280255,2655.888460509554,2627.813466242038,28.07498289808917,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
19,260.69926082802544,223.2140544585987,37.48520682165605,2659.530741401274,2631.55987133758,27.970869070063692,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
20,258.99488796178343,221.6529396815287,37.341947089171974,2660.829361146497,2632.9590261146495,27.870332796178346,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
21,243.0967037579618,206.0220725477707,37.07463062420382,2655.1980318471337,2627.40284522293,27.79519028025478,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
22,244.25356675159236,207.3619703821656,36.891597031847134,2657.815615286624,2630.1184254777068,27.697186222929936,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
23,240.63514675159234,203.76088891719743,36.874258318471334,2658.9543178343947,2631.24189044586,27.71242310828025,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
24,231.67503394904458,195.0528287898089,36.62220441401274,2654.5470171974525,2626.9259394904457,27.621073732484078,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
25,235.3606661146497,198.69998891719743,36.66067667515924,2656.9994312101912,2629.3820242038214,27.617409324840764,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
26,217.902205477707,181.5417015286624,36.36050449681529,2653.836035031847,2626.301821656051,27.534210566878983,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
27,221.93004496815286,185.6165715286624,36.31347413375796,2655.5410445859875,2628.0045369426753,27.536498656050956,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
28,221.06158917197453,184.65495719745223,36.40663204458599,2654.074231847134,2626.5117292993627,27.5625063566879,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
29,209.69382891719746,173.5403523566879,36.15347710828025,2650.843043312102,2623.3427515923568,27.500298694267517,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
30,206.84537522292993,170.7578240764331,36.087550248407645,2650.7676910828027,2623.247664968153,27.520024216560508,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
31,204.6928353503185,168.71156401273885,35.98127179617835,2651.987733121019,2624.464435031847,27.523307503184714,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
0,3419.901104347826,3391.9952279503104,27.905881540372672,3578.5988850931676,3550.825160869565,27.773710515527952,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
1,2605.0071329192547,2572.0367881987577,32.97035743478261,3150.2783763975153,3123.1864826086958,27.09190046583851,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
2,1781.1494285714286,1732.365698136646,48.78372243478261,2958.2073335403725,2924.0758086956525,34.131525608695654,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
3,1266.39699068323,1212.6769711180123,53.72001739130435,2856.6855372670807,2820.6063291925466,36.07921271428571,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
4,955.234314037267,900.7119107453416,54.52240168322981,2812.371653416149,2775.8483273291927,36.52332281987578,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
5,776.0687768322981,723.1275236645963,52.94125113664597,2788.093111180124,2752.426104968944,35.66700055900621,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
6,648.1872524223602,597.4858340372671,50.70141913043478,2761.4084428571427,2726.8181167701864,34.59031863975155,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
7,564.21817,515.7728795031056,48.445289465838506,2748.5109695652172,2715.1213720496894,33.389591403726705,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
8,506.37832968944105,459.88705534161494,46.49127250310559,2741.499995652174,2709.049823602484,32.45017351552795,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
9,465.9613730434782,420.8721829192546,45.08919040372671,2738.046395652174,2706.290085093168,31.756308279503106,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
10,432.80045937888195,388.9429580745342,43.85750089440994,2737.322818012422,2706.1929720496896,31.129843900621115,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
11,401.85373732919254,358.85815260869566,42.995585285714284,2736.2459496894407,2705.523559627329,30.722381540372673,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
12,372.21961925465837,330.3023729813665,41.917247714285715,2736.186065838509,2706.1208757763975,30.065182378881985,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
13,359.55559254658385,318.32249285714283,41.233100180124225,2737.3794745341615,2707.695739130435,29.683727422360246,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
14,347.0549555279503,306.35385993788816,40.701096490683234,2738.7244385093168,2709.299563354037,29.424880975155283,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
15,324.3835059006211,284.2566155279503,40.12689248447205,2737.0377838509316,2707.8938913043476,29.143898347826088,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
16,313.9193736024845,274.3295757763975,39.58979749689441,2738.61468757764,2709.7495248447203,28.865155204968943,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
17,312.12875310559,272.6360506832298,39.49270179503105,2738.6812260869565,2709.8551770186336,28.826051192546583,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
18,293.5836052173913,254.59694031055898,38.98666547204969,2737.0295770186335,2708.4746621118015,28.554908993788818,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
19,287.19337173913044,248.52081795031057,38.67255344720497,2739.385993167702,2710.9884739130434,28.397501229813667,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
20,285.24006993788817,246.6593091925466,38.58075847826087,2739.831296273292,2711.4402714285716,28.391026602484473,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
21,274.6581963354037,236.36310186335405,38.29509420496895,2737.609291925466,2709.339994409938,28.269303391304348,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
22,269.32242167701867,231.12752869565216,38.194892906832294,2734.5446273291927,2706.378844720497,28.165776919254657,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
23,264.21356316770186,226.2215049068323,37.992058130434785,2734.241750931677,2706.1513577639753,28.090389527950315,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
24,254.28742378881986,216.5296134161491,37.7578092484472,2732.7327614906835,2704.764359006211,27.96839852795031,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
25,251.78231695652173,214.12299677018632,37.659320068322984,2735.086374534161,2707.1293043478263,27.95705658385093,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
26,247.21341372670807,209.60875254658387,37.60466048447205,2731.79931552795,2703.892929192547,27.906381149068327,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
27,242.53925782608695,205.19237801242238,37.34688053416149,2733.462444720497,2705.6822267080747,27.78023148447205,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
28,240.97951826086958,203.5725759006211,37.4069428447205,2731.829502484472,2703.9584180124225,27.871092590062116,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
