epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,use_beta_S_in_test_loss,test_beta_S,main_folder,losses_file,run
25,252.69354802030458,219.40854746192892,33.2850014213198,0.0,1295.6228543147208,1270.4627979695433,25.160052629441623,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
26,251.61821558375635,218.464875177665,33.15334045685279,0.0,1297.1442279187818,1272.0467659898477,25.097464842639596,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
27,240.31091746192894,207.27694944162437,33.03396879695432,0.0,1294.7429253807106,1269.747699492386,24.995225096446703,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
28,235.152385786802,202.30204329949237,32.850342527918784,0.0,1295.4648040609138,1270.60488071066,24.859924827411167,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
29,231.82727538071066,199.0452337563452,32.782041588832485,0.0,1294.7511177664976,1269.9156020304567,24.835516035532994,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
30,224.24714756345176,191.5818304568528,32.665316776649746,0.0,1292.7271467005075,1267.9857918781727,24.74134653299492,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
31,221.00410142131977,188.4250167005076,32.57908485786802,0.0,1293.1029228426396,1268.4118192893402,24.691100461928933,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
0,2478.64032020202,2444.5470616161615,34.09325888888889,0.0,2512.1424151515153,2480.9216747474748,31.220749424242424,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
1,1760.709795959596,1731.0891353535355,29.620670282828286,0.0,1878.6825616161616,1850.4154949494948,28.267069797979797,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
2,1410.1675464646464,1379.7445282828282,30.423016454545454,0.0,1587.7799,1558.605619191919,29.17427885858586,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
3,1237.4838242424241,1207.6772151515152,29.806607141414144,0.0,1443.0573343434344,1414.478986868687,28.57834705050505,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
4,1126.3693565656565,1096.6232464646466,29.746107666666664,0.0,1346.3988777777777,1317.7756858585858,28.62319725252525,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
5,1056.7727953535352,1027.2132472727274,29.559546212121212,0.0,1290.809884848485,1262.251481818182,28.558396757575757,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
6,987.8447142424242,958.4877908080807,29.356925797979798,0.0,1232.1655787878788,1203.7245353535354,28.441040737373736,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
7,938.4381136363637,909.0435924242424,29.394516515151516,0.0,1198.19651010101,1169.6656686868687,28.530846373737372,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
8,902.0767970707071,872.3582475757576,29.71854997979798,0.0,1181.5818484848485,1152.798698989899,28.78315439393939,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
9,868.036157070707,838.0011941414142,30.03496388888889,0.0,1177.0632151515151,1148.0450636363637,29.018146454545455,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
10,838.8700234343435,808.0478803030303,30.822138353535355,0.0,1184.1162414141413,1154.5876262626264,29.528608696969698,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
11,801.5784875757575,769.6145602020201,31.96392690909091,0.0,1193.1955474747476,1162.9293262626263,30.266224909090912,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
12,760.0784708080809,726.8057636363636,33.27270457575758,0.0,1209.9220686868687,1178.8970858585858,31.024985737373736,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
13,708.839046060606,674.0023343434344,34.83671707070707,0.0,1221.7965393939394,1190.0635212121213,31.733008434343432,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
14,660.8353527272727,625.0314685858585,35.803884101010105,0.0,1238.2400525252524,1206.3442272727273,31.895816131313133,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
15,618.9054544444444,582.361813939394,36.54364093939394,0.0,1254.3257,1222.5500414141413,31.775648121212118,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
16,574.8959282828283,537.9754492929293,36.92047721212121,0.0,1264.9574656565655,1233.5624363636364,31.395029292929294,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
17,543.5799678787879,506.5015786868687,37.07839088888889,0.0,1277.1383444444446,1246.2234606060606,30.914885565656565,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
18,508.354584040404,471.20632121212117,37.148263626262626,0.0,1283.0564636363638,1252.635214141414,30.421255989898988,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
19,484.6846486868687,447.57870676767675,37.10594367676768,0.0,1291.494512121212,1261.5846757575757,29.909834838383837,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
20,461.2554664646465,424.2091616161616,37.046306121212126,0.0,1295.5660454545455,1266.059114141414,29.506928595959597,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
21,438.57899787878785,401.6406487878788,36.93834892929293,0.0,1299.1361454545456,1270.0427373737373,29.09340784848485,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
22,420.5149077777778,383.722657979798,36.79224858585859,0.0,1303.1815636363635,1274.3940444444445,28.78751674747475,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
23,401.67491414141415,365.12449333333336,36.55042187878788,0.0,1304.1875,1275.7971292929294,28.3903691010101,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
24,388.15471585858586,351.784466969697,36.3702487979798,0.0,1307.635680808081,1279.5591676767676,28.07651584848485,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
25,376.54895707070705,340.32009636363637,36.22885903030303,0.0,1309.774096969697,1281.9096414141413,27.86445980808081,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
26,360.1064670707071,324.132093030303,35.974373575757575,0.0,1311.1797555555556,1283.6516535353535,27.528107595959593,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
27,349.97306555555554,314.14479616161617,35.82826862626263,0.0,1313.4062151515152,1286.0713191919192,27.334907232323232,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
28,341.8093901010101,306.1608729292929,35.648517313131315,0.0,1316.8162454545454,1289.7212050505052,27.095042272727273,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
29,333.44162606060604,297.94073848484845,35.500885636363634,0.0,1318.4351242424243,1291.5008131313132,26.934305696969695,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
30,322.1727753535353,286.78019858585856,35.39257694949495,0.0,1319.0647585858585,1292.309096969697,26.755666666666666,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
31,319.5043240404041,284.28013454545453,35.2241891010101,0.0,1321.7118090909091,1295.0803525252525,26.631456040404043,0.0,32,512,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/3/losses.csv,3
0,2705.9805180000003,2672.365048,33.61548078,0.0,2641.539864,2610.892476,30.647413280000002,0.0,32,1024,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4/losses.csv,4
1,2044.927874,2017.02451,27.90335852,0.0,2079.080656,2052.549216,26.531439959999997,0.0,32,1024,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4/losses.csv,4
2,1716.946984,1686.7684359999998,30.178553320000002,0.0,1815.1331659999998,1786.6520699999999,28.481095340000003,0.0,32,1024,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4/losses.csv,4
3,1476.672068,1445.455588,31.216473099999998,0.0,1630.403284,1601.206402,29.19687692,0.0,32,1024,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4/losses.csv,4
4,1336.3103219999998,1305.648282,30.66204084,0.0,1511.951996,1483.23711,28.714876359999998,0.0,32,1024,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4/losses.csv,4
5,1238.126864,1207.77683,30.350027580000003,0.0,1427.993224,1399.54153,28.45169664,0.0,32,1024,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4/losses.csv,4
6,1171.894938,1141.995408,29.89953458,0.0,1370.8160080000002,1342.46187,28.354139540000002,0.0,32,1024,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4/losses.csv,4
7,1113.435862,1083.5534639999998,29.882391,0.0,1317.958014,1289.5322800000001,28.42574822,0.0,32,1024,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4/losses.csv,4
8,1066.5553354,1036.5406616,30.01468496,0.0,1277.569114,1249.01017,28.55896812,0.0,32,1024,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4/losses.csv,4
9,1023.2366030000001,993.40932,29.82728372,0.0,1244.601248,1216.112392,28.48886806,0.0,32,1024,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/4/losses.csv,4
