epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,use_beta_S_in_test_loss,test_beta_S,main_folder,losses_file,run
30,908.4698938071066,875.315012639594,33.15488391878173,0.0,1180.2774045685278,1147.3932314720812,32.884176091370556,0.0,32,256,0,32,5,1e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0/losses.csv,0
31,903.8836605583757,870.7486243654822,33.13503612690356,0.0,1179.3861446700507,1146.5421649746193,32.84397257360406,0.0,32,256,0,32,5,1e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0/losses.csv,0
0,2644.099389847716,2601.169586294416,42.92980764467005,0.0,2722.297327918782,2679.5379913705583,42.75933025380711,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
1,1929.1711736040609,1888.2179365482232,40.95325425888325,0.0,2045.13429035533,2004.9597467005076,40.174543426395935,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
2,1610.4012385786802,1568.7206375634516,41.68060280203046,0.0,1762.9378984771574,1722.4093060913706,40.52858879187817,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
3,1415.4252390862944,1374.6723700507614,40.7528692284264,0.0,1588.6444421319798,1548.8820172588833,39.76242796954315,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
4,1293.2451446700506,1254.0304832487311,39.21465997969543,0.0,1477.5234604060915,1439.545312182741,37.978149015228425,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
5,1206.678743147208,1168.827097461929,37.85163928426396,0.0,1399.230707614213,1362.4232675126905,36.80743996954315,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
6,1146.2673685279187,1109.2023969543147,37.06497540609137,0.0,1342.481945685279,1306.3214365482233,36.160511639593906,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
7,1095.7180903553299,1059.1875583248732,36.530536040609135,0.0,1296.4308416243655,1260.6425578680203,35.78828444670051,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
