tsne0,tsne1,label
4.0107903,66.47392,cerebral cortex - glial cells
4.49867,66.45007,cerebral cortex - glial cells
4.724683,66.13608,cerebral cortex - glial cells
4.4294133,66.34216,cerebral cortex - glial cells
5.198265,66.81169,cerebral cortex - glial cells
5.0619397,65.94865,cerebral cortex - glial cells
5.007799,66.17628,cerebral cortex - glial cells
4.011543,65.674416,cerebral cortex - glial cells
3.8839042,65.47138,cerebral cortex - glial cells
3.8166082,65.99164,cerebral cortex - glial cells
3.7072375,65.18754,cerebral cortex - glial cells
3.465541,65.95042,cerebral cortex - glial cells
3.4059386,65.88133,cerebral cortex - glial cells
3.3127863,65.88935,cerebral cortex - glial cells
3.0605593,65.36955,cerebral cortex - glial cells
2.927806,65.463394,cerebral cortex - glial cells
2.8814175,65.617874,cerebral cortex - glial cells
3.054108,65.46164,cerebral cortex - glial cells
2.9353576,66.18694,cerebral cortex - glial cells
2.7007036,66.28701,cerebral cortex - glial cells
2.7275767,66.364525,cerebral cortex - glial cells
2.7002242,66.7839,cerebral cortex - glial cells
2.72688,66.81282,cerebral cortex - glial cells
2.8479197,66.91059,cerebral cortex - glial cells
2.7467082,67.010025,cerebral cortex - glial cells
3.0100417,66.75602,cerebral cortex - glial cells
3.1424294,66.686516,cerebral cortex - glial cells
3.1595674,66.718895,cerebral cortex - glial cells
3.0045764,66.87743,cerebral cortex - glial cells
2.857384,67.12351,cerebral cortex - glial cells
2.8672705,67.17403,cerebral cortex - glial cells
2.9842048,66.99217,cerebral cortex - glial cells
3.0145628,67.273476,cerebral cortex - glial cells
3.5756514,66.04949,cerebral cortex - glial cells
3.3535905,65.926926,cerebral cortex - glial cells
2.8958783,66.15527,cerebral cortex - glial cells
3.0793035,65.87608,cerebral cortex - glial cells
3.4077156,66.18455,cerebral cortex - glial cells
3.9042647,66.53346,cerebral cortex - glial cells
4.4521756,68.27067,cerebral cortex - glial cells
4.079459,68.49888,cerebral cortex - glial cells
3.990582,68.09463,cerebral cortex - glial cells
4.9452767,69.32741,cerebral cortex - glial cells
4.9261513,69.3341,cerebral cortex - glial cells
4.7833543,69.85159,cerebral cortex - glial cells
4.3739433,71.34284,cerebral cortex - glial cells
4.3176208,71.60567,cerebral cortex - glial cells
4.326912,71.61019,cerebral cortex - glial cells
4.352938,71.57901,cerebral cortex - glial cells
4.313053,71.65292,cerebral cortex - glial cells
4.3550577,71.60062,cerebral cortex - glial cells
4.3764067,71.58838,cerebral cortex - glial cells
4.4104786,71.58381,cerebral cortex - glial cells
4.463359,71.52252,cerebral cortex - glial cells
4.4267545,71.56681,cerebral cortex - glial cells
4.496458,71.43957,cerebral cortex - glial cells
4.5978403,71.33345,cerebral cortex - glial cells
5.578173,70.177216,cerebral cortex - glial cells
6.2323775,69.98518,cerebral cortex - glial cells
6.4138455,69.58699,cerebral cortex - glial cells
6.6004653,69.54697,cerebral cortex - glial cells
6.255428,69.378586,cerebral cortex - glial cells
8.124173,68.270424,cerebral cortex - glial cells
6.1468134,69.22784,cerebral cortex - glial cells
5.835858,69.23231,cerebral cortex - glial cells
6.2623105,69.25206,cerebral cortex - glial cells
6.1937056,69.616486,cerebral cortex - glial cells
6.101159,69.88879,cerebral cortex - glial cells
6.568343,69.4102,cerebral cortex - glial cells
6.6736984,69.41404,cerebral cortex - glial cells
6.8787727,69.254074,cerebral cortex - glial cells
6.9449368,69.26781,cerebral cortex - glial cells
6.8021374,69.13911,cerebral cortex - glial cells
7.4448104,68.78092,cerebral cortex - glial cells
7.3734202,69.039696,cerebral cortex - glial cells
8.087503,68.78566,cerebral cortex - glial cells
7.365312,68.01178,cerebral cortex - glial cells
7.556736,67.570435,cerebral cortex - glial cells
6.9785156,68.21251,cerebral cortex - glial cells
7.096528,67.93929,cerebral cortex - glial cells
6.90007,68.19351,cerebral cortex - glial cells
7.18112,67.896126,cerebral cortex - glial cells
8.764716,66.76284,cerebral cortex - glial cells
8.571711,66.691055,cerebral cortex - glial cells
7.3665323,67.6545,cerebral cortex - glial cells
8.103944,66.93492,cerebral cortex - glial cells
8.24001,67.215775,cerebral cortex - glial cells
9.191983,66.65177,cerebral cortex - glial cells
9.028383,66.14732,cerebral cortex - glial cells
10.599905,66.19617,cerebral cortex - glial cells
10.255664,66.418526,cerebral cortex - glial cells
10.563888,65.7105,cerebral cortex - glial cells
9.89825,66.51194,cerebral cortex - glial cells
8.782634,67.59657,cerebral cortex - glial cells
9.137272,67.79016,cerebral cortex - glial cells
8.764036,67.74348,cerebral cortex - glial cells
8.775583,68.09323,cerebral cortex - glial cells
7.2800894,68.03599,cerebral cortex - glial cells
7.374275,67.68275,cerebral cortex - glial cells
7.748117,67.49533,cerebral cortex - glial cells
6.957698,67.324646,cerebral cortex - glial cells
7.1840715,67.343834,cerebral cortex - glial cells
7.4925804,67.300575,cerebral cortex - glial cells
7.4441924,67.29764,cerebral cortex - glial cells
7.083855,67.61687,cerebral cortex - glial cells
8.5253315,69.00853,cerebral cortex - glial cells
8.459129,68.85003,cerebral cortex - glial cells
8.8495655,69.202286,cerebral cortex - glial cells
10.111841,68.334045,cerebral cortex - glial cells
11.131254,68.41537,cerebral cortex - glial cells
11.056555,68.33447,cerebral cortex - glial cells
10.764312,68.19242,cerebral cortex - glial cells
10.856926,68.175674,cerebral cortex - glial cells
11.259891,68.27349,cerebral cortex - glial cells
11.337439,68.04122,cerebral cortex - glial cells
11.373073,68.45518,cerebral cortex - glial cells
11.214475,68.39857,cerebral cortex - glial cells
11.339085,68.29868,cerebral cortex - glial cells
11.306243,68.456985,cerebral cortex - glial cells
11.323314,68.336845,cerebral cortex - glial cells
11.330271,68.74375,cerebral cortex - glial cells
11.283682,68.91549,cerebral cortex - glial cells
11.578684,68.86415,cerebral cortex - glial cells
11.701561,68.88637,cerebral cortex - glial cells
11.349156,68.61881,cerebral cortex - glial cells
11.663787,68.59947,cerebral cortex - glial cells
11.333127,68.50648,cerebral cortex - glial cells
11.283739,68.07041,cerebral cortex - glial cells
11.46696,68.19508,cerebral cortex - glial cells
11.881289,68.13182,cerebral cortex - glial cells
11.851788,68.05468,cerebral cortex - glial cells
11.68208,68.17071,cerebral cortex - glial cells
11.778048,67.94809,cerebral cortex - glial cells
12.678571,67.45918,cerebral cortex - glial cells
12.551391,67.609184,cerebral cortex - glial cells
12.381241,67.83163,cerebral cortex - glial cells
11.875468,68.231705,cerebral cortex - glial cells
10.567053,67.38395,cerebral cortex - glial cells
12.020465,66.846214,cerebral cortex - glial cells
11.086435,66.95705,cerebral cortex - glial cells
11.3252325,66.9334,cerebral cortex - glial cells
9.677636,66.55166,cerebral cortex - glial cells
9.809867,66.37738,cerebral cortex - glial cells
9.912313,66.49168,cerebral cortex - glial cells
9.259907,67.65914,cerebral cortex - glial cells
8.643572,67.58227,cerebral cortex - glial cells
10.113927,66.51677,cerebral cortex - glial cells
10.941148,67.28286,cerebral cortex - glial cells
10.887885,66.80286,cerebral cortex - glial cells
11.280056,66.97593,cerebral cortex - glial cells
11.335448,66.95819,cerebral cortex - glial cells
11.529281,66.271614,cerebral cortex - glial cells
10.981771,66.174805,cerebral cortex - glial cells
9.690068,68.4174,cerebral cortex - glial cells
10.138547,68.5341,cerebral cortex - glial cells
9.559648,68.92183,cerebral cortex - glial cells
9.252269,69.10475,cerebral cortex - glial cells
9.515821,69.05833,cerebral cortex - glial cells
9.285245,67.95469,cerebral cortex - glial cells
8.541599,69.56805,cerebral cortex - glial cells
8.671563,69.259384,cerebral cortex - glial cells
8.064948,69.512215,cerebral cortex - glial cells
7.736532,69.4927,cerebral cortex - glial cells
7.7276254,69.418304,cerebral cortex - glial cells
7.7516336,69.54174,cerebral cortex - glial cells
7.91494,69.54029,cerebral cortex - glial cells
7.709853,68.876945,cerebral cortex - glial cells
7.75401,69.225136,cerebral cortex - glial cells
7.355713,69.16328,cerebral cortex - glial cells
7.576305,68.75337,cerebral cortex - glial cells
7.8220367,68.389145,cerebral cortex - glial cells
8.1529255,68.15237,cerebral cortex - glial cells
8.196754,67.73991,cerebral cortex - glial cells
7.866019,68.98851,cerebral cortex - glial cells
8.375959,66.20678,cerebral cortex - glial cells
8.297695,65.59479,cerebral cortex - glial cells
9.434848,66.26117,cerebral cortex - glial cells
9.050331,65.806366,cerebral cortex - glial cells
8.451387,65.61509,cerebral cortex - glial cells
8.536429,65.310165,cerebral cortex - glial cells
8.508951,65.14759,cerebral cortex - glial cells
7.9451494,64.68289,cerebral cortex - glial cells
7.958249,64.6148,cerebral cortex - glial cells
7.946264,64.80418,cerebral cortex - glial cells
7.2048907,64.00034,cerebral cortex - glial cells
7.170367,63.967567,cerebral cortex - glial cells
7.313081,63.07622,cerebral cortex - glial cells
6.957396,63.865547,cerebral cortex - glial cells
