epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,main_folder,losses_file,run
4,1015.0504831979696,979.6964179187817,35.35406577664975,0.0,1459.707064467005,1426.7644502538071,32.942619,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
5,904.1886157360406,866.5725981218275,37.61602039593909,0.0,1478.2502370558375,1444.2993436548225,33.95089258375634,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
6,797.4081241116751,758.2465162944162,39.16161061928934,0.0,1509.393707106599,1475.4447558375637,33.94895239593909,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
7,701.7479824873097,661.7842388832487,39.96374282741117,0.0,1536.6889289340102,1503.4120984771573,33.27683557360406,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
8,624.1910957360407,584.3605991878172,39.83049282741117,0.0,1554.725254822335,1522.734117258883,31.99113836040609,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
9,562.9223948730964,523.6018139086294,39.32057801015229,0.0,1564.8597441624365,1534.0468329949238,30.812910614213195,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
10,509.8744375634518,471.38957274111675,38.484866269035535,0.0,1568.151335532995,1538.573061928934,29.578272949238578,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
11,474.0739653299492,436.4278149746193,37.646150258883246,0.0,1573.5080903553298,1544.913524365482,28.594571345177663,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
12,445.1483545685279,408.24059883248736,36.9077571928934,0.0,1576.8400030456853,1549.0203365482234,27.819658467005077,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
13,413.2317516751269,377.1566142639594,36.075138197969544,0.0,1574.9110005076143,1547.8972999999999,27.01370774111675,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
14,389.6897330456853,354.37706786802033,35.31266535532995,0.0,1575.1131512690356,1548.7818187817259,26.33133497969543,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
